time,hour,distance,is_blocked,is_raining,rain_rate,snr_140ghz,rsrp_140ghz,rain_loss_140ghz,atm_loss_140ghz,fog_loss_140ghz,beam_loss_140ghz,snr_220ghz,rsrp_220ghz,rain_loss_220ghz,atm_loss_220ghz,fog_loss_220ghz,beam_loss_220ghz,snr_degradation,outage_140ghz,outage_220ghz
2026-01-12 11:25:12.933114,11,200.0,False,False,0,48.09,-23.91,0.0,0.08,0,1.13,33.35,-31.14,0.0,0.4,0,0.0,14.740000000000002,False,False
2026-01-12 11:26:12.933114,11,200.0,False,False,0,48.56,-23.44,0.0,0.08,0,0.11,39.99,-24.5,0.0,0.4,0,1.7,8.57,False,False
2026-01-12 11:27:12.933114,11,200.0,True,False,0,49.05,-22.95,0.0,0.08,0,0.44,43.09,-21.4,0.0,0.4,0,0.11,5.959999999999994,False,False
2026-01-12 11:28:12.933114,11,200.0,True,False,0,40.83,-31.17,0.0,0.08,0,0.0,40.58,-23.91,0.0,0.4,0,1.44,0.25,False,False
2026-01-12 11:29:12.933114,11,200.0,True,False,0,48.41,-23.59,0.0,0.08,0,0.03,41.89,-22.6,0.0,0.4,0,0.11,6.519999999999996,False,False
2026-01-12 11:30:12.933114,11,200.0,True,False,0,49.01,-22.99,0.0,0.08,0,0.02,37.31,-27.18,0.0,0.4,0,4.54,11.699999999999996,False,False
2026-01-12 11:31:12.933114,11,200.0,True,False,0,49.01,-22.99,0.0,0.08,0,0.5,42.73,-21.76,0.0,0.4,0,0.03,6.280000000000001,False,False
2026-01-12 11:32:12.933114,11,200.0,True,False,0,48.38,-23.62,0.0,0.08,0,0.01,41.38,-23.11,0.0,0.4,0,0.67,7.0,False,False
2026-01-12 11:33:12.933114,11,200.0,False,False,0,48.62,-23.38,0.0,0.08,0,0.72,42.26,-22.23,0.0,0.4,0,0.23,6.359999999999999,False,False
2026-01-12 11:34:12.933114,11,200.0,False,False,0,47.14,-24.86,0.0,0.08,0,0.66,32.41,-32.08,0.0,0.4,0,0.0,14.730000000000004,False,False
2026-01-12 11:35:12.933114,11,200.0,False,False,0,46.82,-25.18,0.0,0.08,0,1.55,40.6,-23.89,0.0,0.4,0,1.79,6.219999999999999,False,False
2026-01-12 11:36:12.933114,11,200.0,False,False,0,48.35,-23.65,0.0,0.08,0,0.0,38.59,-25.9,0.0,0.4,0,2.58,9.759999999999998,False,False
2026-01-12 11:37:12.933114,11,200.0,False,False,0,48.86,-23.14,0.0,0.08,0,0.13,39.91,-24.58,0.0,0.4,0,2.69,8.950000000000003,False,False
2026-01-12 11:38:12.933114,11,200.0,False,False,0,48.64,-23.36,0.0,0.08,0,0.34,41.56,-22.93,0.0,0.4,0,0.0,7.079999999999998,False,False
2026-01-12 11:39:12.933114,11,200.0,False,False,0,49.31,-22.69,0.0,0.08,0,0.09,39.79,-24.7,0.0,0.4,0,1.6,9.520000000000003,False,False
2026-01-12 11:40:12.933114,11,200.0,False,False,0,47.38,-24.62,0.0,0.08,0,1.58,40.52,-23.97,0.0,0.4,0,1.81,6.859999999999999,False,False
2026-01-12 11:41:12.933114,11,200.0,False,False,0,48.39,-23.61,0.0,0.08,0,0.43,41.01,-23.48,0.0,0.4,0,0.68,7.380000000000003,False,False
2026-01-12 11:42:12.933114,11,200.0,False,False,0,48.48,-23.52,0.0,0.08,0,0.09,40.21,-24.28,0.0,0.4,0,1.52,8.269999999999996,False,False
2026-01-12 11:43:12.933114,11,200.0,True,False,0,48.38,-23.62,0.0,0.08,0,0.05,41.45,-23.04,0.0,0.4,0,0.01,6.93,False,False
2026-01-12 11:44:12.933114,11,200.0,False,False,0,48.6,-23.4,0.0,0.08,0,0.0,42.64,-21.85,0.0,0.4,0,0.06,5.960000000000001,False,False
2026-01-12 11:45:12.933114,11,200.0,False,False,0,49.24,-22.76,0.0,0.08,0,0.23,30.22,-34.27,0.0,0.4,0,12.47,19.020000000000003,False,False
2026-01-12 11:46:12.933114,11,200.0,False,False,0,48.9,-23.1,0.0,0.08,0,0.05,39.57,-24.92,0.0,0.4,0,3.12,9.329999999999998,False,False
2026-01-12 11:47:12.933114,11,200.0,False,False,0,49.6,-22.4,0.0,0.08,0,0.02,42.31,-22.18,0.0,0.4,0,0.0,7.289999999999999,False,False
2026-01-12 11:48:12.933114,11,200.0,False,False,0,48.7,-23.3,0.0,0.08,0,0.24,41.56,-22.93,0.0,0.4,0,0.01,7.140000000000001,False,False
2026-01-12 11:49:12.933114,11,200.0,False,False,0,49.15,-22.85,0.0,0.08,0,0.04,41.11,-23.38,0.0,0.4,0,0.96,8.04,False,False
2026-01-12 11:50:12.933114,11,200.0,False,False,0,47.98,-24.02,0.0,0.08,0,1.18,40.46,-24.03,0.0,0.4,0,1.52,7.519999999999996,False,False
2026-01-12 11:51:12.933114,11,200.0,False,False,0,49.69,-22.31,0.0,0.08,0,0.03,42.03,-22.46,0.0,0.4,0,0.26,7.659999999999997,False,False
2026-01-12 11:52:12.933114,11,200.0,False,False,0,49.77,-22.23,0.0,0.08,0,0.11,42.66,-21.83,0.0,0.4,0,0.0,7.1100000000000065,False,False
2026-01-12 11:53:12.933114,11,200.0,False,False,0,48.62,-23.38,0.0,0.08,0,0.24,41.31,-23.18,0.0,0.4,0,1.01,7.309999999999995,False,False
2026-01-12 11:54:12.933114,11,200.0,False,False,0,48.37,-23.63,0.0,0.08,0,0.53,35.99,-28.5,0.0,0.4,0,0.0,12.379999999999995,False,False
2026-01-12 11:55:12.933114,11,200.0,False,False,0,47.32,-24.68,0.0,0.08,0,0.89,40.51,-23.98,0.0,0.4,0,0.89,6.810000000000002,False,False
2026-01-12 11:56:12.933114,11,200.0,False,False,0,49.65,-22.35,0.0,0.08,0,0.05,41.19,-23.3,0.0,0.4,0,0.62,8.46,False,False
2026-01-12 11:57:12.933114,11,200.0,False,False,0,49.77,-22.23,0.0,0.08,0,0.27,41.06,-23.43,0.0,0.4,0,0.73,8.71,False,False
2026-01-12 11:58:12.933114,11,200.0,False,False,0,42.96,-29.04,0.0,0.08,0,0.0,42.48,-22.01,0.0,0.4,0,0.95,0.480000000000004,False,False
2026-01-12 11:59:12.933114,11,200.0,False,False,0,49.34,-22.66,0.0,0.08,0,0.1,41.63,-22.86,0.0,0.4,0,0.01,7.710000000000001,False,False
2026-01-12 12:00:12.933114,12,200.0,False,False,0,49.92,-22.08,0.0,0.08,0,0.06,41.16,-23.33,0.0,0.4,0,0.79,8.760000000000005,False,False
2026-01-12 12:01:12.933114,12,200.0,False,False,0,49.8,-22.2,0.0,0.08,0,0.32,38.69,-25.8,0.0,0.4,0,3.74,11.11,False,False
2026-01-12 12:02:12.933114,12,200.0,False,False,0,48.44,-23.56,0.0,0.08,0,0.08,42.47,-22.02,0.0,0.4,0,0.54,5.969999999999999,False,False
2026-01-12 12:03:12.933114,12,200.0,False,False,0,46.84,-25.16,0.0,0.08,0,2.68,41.01,-23.48,0.0,0.4,0,0.5,5.830000000000005,False,False
2026-01-12 12:04:12.933114,12,200.0,False,False,0,48.06,-23.94,0.0,0.08,0,0.43,41.03,-23.46,0.0,0.4,0,1.16,7.030000000000001,False,False
2026-01-12 12:05:12.933114,12,200.0,False,False,0,49.28,-22.72,0.0,0.08,0,0.04,41.45,-23.04,0.0,0.4,0,0.12,7.829999999999998,False,False
2026-01-12 12:06:12.933114,12,200.0,False,False,0,48.94,-23.06,0.0,0.08,0,0.54,40.69,-23.8,0.0,0.4,0,1.68,8.25,False,False
2026-01-12 12:07:12.933114,12,200.0,False,False,0,48.44,-23.56,0.0,0.08,0,0.52,35.77,-28.72,0.0,0.4,0,8.24,12.669999999999995,False,False
2026-01-12 12:08:12.933114,12,200.0,False,False,0,48.99,-23.01,0.0,0.08,0,0.05,42.41,-22.08,0.0,0.4,0,0.08,6.580000000000005,False,False
2026-01-12 12:09:12.933114,12,200.0,False,False,0,43.15,-28.85,0.0,0.08,0,0.0,42.72,-21.77,0.0,0.4,0,0.5,0.4299999999999997,False,False
2026-01-12 12:10:12.933114,12,200.0,False,False,0,48.87,-23.13,0.0,0.08,0,0.29,41.48,-23.01,0.0,0.4,0,0.85,7.390000000000001,False,False
2026-01-12 12:11:12.933114,12,200.0,False,False,0,48.23,-23.77,0.0,0.08,0,0.0,42.76,-21.73,0.0,0.4,0,0.09,5.469999999999999,False,False
2026-01-12 12:12:12.933114,12,200.0,False,False,0,46.98,-25.02,0.0,0.08,0,1.44,36.37,-28.12,0.0,0.4,0,5.66,10.61,False,False
2026-01-12 12:13:12.933114,12,200.0,False,False,0,48.23,-23.77,0.0,0.08,0,0.97,40.21,-24.28,0.0,0.4,0,1.85,8.019999999999996,False,False
2026-01-12 12:14:12.933114,12,200.0,False,False,0,48.66,-23.34,0.0,0.08,0,0.0,34.62,-29.87,0.0,0.4,0,8.56,14.04,False,False
2026-01-12 12:15:12.933114,12,200.0,False,False,0,49.46,-22.54,0.0,0.08,0,0.04,39.32,-25.17,0.0,0.4,0,2.92,10.14,False,False
2026-01-12 12:16:12.933114,12,200.0,False,False,0,48.93,-23.07,0.0,0.08,0,0.42,37.45,-27.04,0.0,0.4,0,4.79,11.479999999999997,False,False
2026-01-12 12:17:12.933114,12,200.0,False,False,0,48.93,-23.07,0.0,0.08,0,0.41,42.47,-22.02,0.0,0.4,0,0.23,6.460000000000001,False,False
2026-01-12 12:18:12.933114,12,200.0,False,False,0,48.74,-23.26,0.0,0.08,0,0.38,41.82,-22.67,0.0,0.4,0,0.37,6.920000000000002,False,False
2026-01-12 12:19:12.933114,12,200.0,False,False,0,48.0,-24.0,0.0,0.08,0,0.41,35.72,-28.77,0.0,0.4,0,0.0,12.280000000000001,False,False
2026-01-12 12:20:12.933114,12,200.0,False,False,0,48.34,-23.66,0.0,0.08,0,0.56,42.23,-22.26,0.0,0.4,0,0.09,6.1100000000000065,False,False
2026-01-12 12:21:12.933114,12,200.0,False,False,0,49.26,-22.74,0.0,0.08,0,0.0,41.91,-22.58,0.0,0.4,0,0.25,7.350000000000001,False,False
2026-01-12 12:22:12.933114,12,200.0,False,False,0,48.41,-23.59,0.0,0.08,0,1.13,39.83,-24.66,0.0,0.4,0,2.1,8.579999999999998,False,False
2026-01-12 12:23:12.933114,12,200.0,False,False,0,48.57,-23.43,0.0,0.08,0,0.01,41.71,-22.78,0.0,0.4,0,0.06,6.859999999999999,False,False
2026-01-12 12:24:12.933114,12,200.0,False,False,0,48.19,-23.81,0.0,0.08,0,0.3,42.11,-22.38,0.0,0.4,0,0.26,6.079999999999998,False,False
2026-01-12 12:25:12.933114,12,200.0,False,False,0,47.47,-24.53,0.0,0.08,0,1.81,41.5,-22.99,0.0,0.4,0,1.75,5.969999999999999,False,False
2026-01-12 12:26:12.933114,12,200.0,False,False,0,47.8,-24.2,0.0,0.08,0,0.24,28.16,-36.33,0.0,0.4,0,0.0,19.639999999999997,False,False
2026-01-12 12:27:12.933114,12,200.0,False,False,0,49.36,-22.64,0.0,0.08,0,0.1,38.72,-25.77,0.0,0.4,0,3.57,10.64,False,False
2026-01-12 12:28:12.933114,12,200.0,False,False,0,49.25,-22.75,0.0,0.08,0,0.02,41.98,-22.51,0.0,0.4,0,0.11,7.270000000000003,False,False
2026-01-12 12:29:12.933114,12,200.0,False,False,0,49.78,-22.22,0.0,0.08,0,0.0,41.79,-22.7,0.0,0.4,0,0.63,7.990000000000002,False,False
2026-01-12 12:30:12.933114,12,200.0,False,False,0,47.94,-24.06,0.0,0.08,0,0.95,43.37,-21.12,0.0,0.4,0,0.47,4.57,False,False
2026-01-12 12:31:12.933114,12,200.0,False,False,0,49.5,-22.5,0.0,0.08,0,0.03,41.5,-22.99,0.0,0.4,0,0.85,8.0,False,False
2026-01-12 12:32:12.933114,12,200.0,False,False,0,49.12,-22.88,0.0,0.08,0,0.3,43.21,-21.28,0.0,0.4,0,0.01,5.909999999999997,False,False
2026-01-12 12:33:12.933114,12,200.0,False,False,0,48.6,-23.4,0.0,0.08,0,0.27,40.6,-23.89,0.0,0.4,0,0.77,8.0,False,False
2026-01-12 12:34:12.933114,12,200.0,False,False,0,49.64,-22.36,0.0,0.08,0,0.02,32.07,-32.42,0.0,0.4,0,0.0,17.57,False,False
2026-01-12 12:35:12.933114,12,200.0,False,False,0,47.75,-24.25,0.0,0.08,0,0.82,41.16,-23.33,0.0,0.4,0,2.28,6.590000000000003,False,False
2026-01-12 12:36:12.933114,12,200.0,False,False,0,48.93,-23.07,0.0,0.08,0,0.01,42.02,-22.47,0.0,0.4,0,0.5,6.909999999999997,False,False
2026-01-12 12:37:12.933114,12,200.0,False,False,0,49.04,-22.96,0.0,0.08,0,0.14,41.6,-22.89,0.0,0.4,0,0.43,7.439999999999998,False,False
2026-01-12 12:38:12.933114,12,200.0,False,False,0,47.74,-24.26,0.0,0.08,0,0.12,42.79,-21.7,0.0,0.4,0,0.1,4.950000000000003,False,False
2026-01-12 12:39:12.933114,12,200.0,False,False,0,48.79,-23.21,0.0,0.08,0,0.09,41.91,-22.58,0.0,0.4,0,1.33,6.880000000000003,False,False
2026-01-12 12:40:12.933114,12,200.0,False,False,0,49.2,-22.8,0.0,0.08,0,0.0,42.6,-21.89,0.0,0.4,0,0.06,6.600000000000001,False,False
2026-01-12 12:41:12.933114,12,200.0,False,False,0,48.8,-23.2,0.0,0.08,0,0.56,40.98,-23.51,0.0,0.4,0,1.23,7.82,False,False
2026-01-12 12:42:12.933114,12,200.0,False,False,0,48.6,-23.4,0.0,0.08,0,1.02,41.71,-22.78,0.0,0.4,0,0.13,6.890000000000001,False,False
2026-01-12 12:43:12.933114,12,200.0,False,False,0,47.59,-24.41,0.0,0.08,0,0.23,40.1,-24.39,0.0,0.4,0,0.6,7.490000000000002,False,False
2026-01-12 12:44:12.933114,12,200.0,False,False,0,49.37,-22.63,0.0,0.08,0,0.09,42.0,-22.49,0.0,0.4,0,0.01,7.369999999999997,False,False
2026-01-12 12:45:12.933114,12,200.0,False,False,0,49.3,-22.7,0.0,0.08,0,0.05,42.34,-22.15,0.0,0.4,0,0.0,6.959999999999994,False,False
2026-01-12 12:46:12.933114,12,200.0,False,False,0,48.32,-23.68,0.0,0.08,0,0.13,32.76,-31.73,0.0,0.4,0,0.0,15.560000000000002,False,False
2026-01-12 12:47:12.933114,12,200.0,False,False,0,48.62,-23.38,0.0,0.08,0,0.0,42.23,-22.26,0.0,0.4,0,0.03,6.390000000000001,False,False
2026-01-12 12:48:12.933114,12,200.0,False,False,0,49.62,-22.38,0.0,0.08,0,0.5,36.27,-28.22,0.0,0.4,0,6.19,13.349999999999994,False,False
2026-01-12 12:49:12.933114,12,200.0,False,False,0,47.22,-24.78,0.0,0.08,0,1.39,41.16,-23.33,0.0,0.4,0,0.61,6.060000000000002,False,False
2026-01-12 12:50:12.933114,12,200.0,False,False,0,47.69,-24.31,0.0,0.08,0,0.35,42.17,-22.32,0.0,0.4,0,0.03,5.519999999999996,False,False
2026-01-12 12:51:12.933114,12,200.0,False,False,0,49.31,-22.69,0.0,0.08,0,0.08,41.67,-22.82,0.0,0.4,0,0.15,7.640000000000001,False,False
2026-01-12 12:52:12.933114,12,200.0,False,False,0,47.62,-24.38,0.0,0.08,0,1.67,40.38,-24.11,0.0,0.4,0,1.49,7.239999999999995,False,False
2026-01-12 12:53:12.933114,12,200.0,False,False,0,47.12,-24.88,0.0,0.08,0,1.32,40.44,-24.05,0.0,0.4,0,1.46,6.68,False,False
2026-01-12 12:54:12.933114,12,200.0,False,False,0,49.65,-22.35,0.0,0.08,0,0.87,41.59,-22.9,0.0,0.4,0,0.99,8.059999999999995,False,False
2026-01-12 12:55:12.933114,12,200.0,False,False,0,48.46,-23.54,0.0,0.08,0,0.99,42.36,-22.13,0.0,0.4,0,0.0,6.100000000000001,False,False
2026-01-12 12:56:12.933114,12,200.0,True,False,0,49.5,-22.5,0.0,0.08,0,0.0,41.82,-22.67,0.0,0.4,0,0.45,7.68,False,False
2026-01-12 12:57:12.933114,12,200.0,True,False,0,48.93,-23.07,0.0,0.08,0,0.01,32.55,-31.94,0.0,0.4,0,8.99,16.380000000000003,False,False
2026-01-12 12:58:12.933114,12,200.0,False,False,0,48.21,-23.79,0.0,0.08,0,1.33,37.23,-27.25,0.0,0.4,0,4.94,10.980000000000004,False,False
2026-01-12 12:59:12.933114,12,200.0,False,False,0,48.2,-23.8,0.0,0.08,0,0.57,42.55,-21.94,0.0,0.4,0,0.32,5.650000000000006,False,False
2026-01-12 13:00:12.933114,13,200.0,False,False,0,48.49,-23.51,0.0,0.08,0,1.35,40.74,-23.75,0.0,0.4,0,2.03,7.75,False,False
2026-01-12 13:01:12.933114,13,200.0,False,False,0,47.89,-24.11,0.0,0.08,0,1.38,42.47,-22.02,0.0,0.4,0,0.19,5.420000000000002,False,False
2026-01-12 13:02:12.933114,13,200.0,False,False,0,48.58,-23.42,0.0,0.08,0,0.93,41.62,-22.87,0.0,0.4,0,0.5,6.960000000000001,False,False
2026-01-12 13:03:12.933114,13,200.0,False,False,0,49.13,-22.87,0.0,0.08,0,0.36,43.51,-20.98,0.0,0.4,0,0.29,5.6200000000000045,False,False
2026-01-12 13:04:12.933114,13,200.0,False,False,0,48.5,-23.5,0.0,0.08,0,0.47,41.52,-22.97,0.0,0.4,0,1.64,6.979999999999997,False,False
2026-01-12 13:05:12.933114,13,200.0,False,False,0,44.73,-27.27,0.0,0.08,0,3.51,39.17,-25.32,0.0,0.4,0,2.93,5.559999999999995,False,False
2026-01-12 13:06:12.933114,13,200.0,False,False,0,49.26,-22.74,0.0,0.08,0,0.03,38.52,-25.97,0.0,0.4,0,4.47,10.739999999999995,False,False
2026-01-12 13:07:12.933114,13,200.0,False,False,0,48.76,-23.24,0.0,0.08,0,0.96,41.91,-22.58,0.0,0.4,0,0.4,6.850000000000001,False,False
2026-01-12 13:08:12.933114,13,200.0,False,False,0,49.31,-22.69,0.0,0.08,0,0.06,41.89,-22.6,0.0,0.4,0,0.17,7.420000000000002,False,False
2026-01-12 13:09:12.933114,13,200.0,False,False,0,47.56,-24.44,0.0,0.08,0,1.19,42.65,-21.84,0.0,0.4,0,0.35,4.910000000000004,False,False
2026-01-12 13:10:12.933114,13,200.0,False,False,0,45.62,-26.38,0.0,0.08,0,2.7,40.72,-23.77,0.0,0.4,0,1.82,4.899999999999999,False,False
2026-01-12 13:11:12.933114,13,200.0,False,False,0,48.91,-23.09,0.0,0.08,0,0.02,42.39,-22.1,0.0,0.4,0,0.05,6.519999999999996,False,False
2026-01-12 13:12:12.933114,13,200.0,False,False,0,47.93,-24.07,0.0,0.08,0,0.37,40.31,-24.18,0.0,0.4,0,1.8,7.619999999999997,False,False
2026-01-12 13:13:12.933114,13,200.0,False,False,0,48.57,-23.43,0.0,0.08,0,0.77,39.19,-25.3,0.0,0.4,0,2.82,9.380000000000003,False,False
2026-01-12 13:14:12.933114,13,200.0,False,False,0,47.77,-24.23,0.0,0.08,0,0.38,38.02,-26.47,0.0,0.4,0,4.49,9.75,False,False
2026-01-12 13:15:12.933114,13,200.0,False,False,0,49.22,-22.78,0.0,0.08,0,0.0,41.95,-22.54,0.0,0.4,0,0.04,7.269999999999996,False,False
2026-01-12 13:16:12.933114,13,200.0,False,False,0,49.12,-22.88,0.0,0.08,0,0.0,36.29,-28.2,0.0,0.4,0,4.7,12.829999999999998,False,False
2026-01-12 13:17:12.933114,13,200.0,True,False,0,49.43,-22.57,0.0,0.08,0,0.03,41.85,-22.64,0.0,0.4,0,0.25,7.579999999999998,False,False
2026-01-12 13:18:12.933114,13,200.0,False,False,0,46.71,-25.29,0.0,0.08,0,2.34,42.28,-22.21,0.0,0.4,0,0.4,4.43,False,False
2026-01-12 13:19:12.933114,13,200.0,False,False,0,47.55,-24.45,0.0,0.08,0,0.56,36.03,-28.46,0.0,0.4,0,5.89,11.519999999999996,False,False
2026-01-12 13:20:12.933114,13,200.0,False,False,0,49.59,-22.41,0.0,0.08,0,0.17,40.9,-23.59,0.0,0.4,0,0.96,8.690000000000005,False,False
2026-01-12 13:21:12.933114,13,200.0,False,False,0,49.26,-22.74,0.0,0.08,0,0.0,42.26,-22.23,0.0,0.4,0,1.23,7.0,False,False
2026-01-12 13:22:12.933114,13,200.0,False,False,0,49.33,-22.67,0.0,0.08,0,0.02,41.06,-23.43,0.0,0.4,0,1.73,8.269999999999996,False,False
2026-01-12 13:23:12.933114,13,200.0,False,False,0,43.18,-28.82,0.0,0.08,0,0.0,27.32,-37.17,0.0,0.4,0,0.0,15.86,False,False
2026-01-12 13:24:12.933114,13,200.0,False,False,0,48.49,-23.51,0.0,0.08,0,0.35,39.13,-25.36,0.0,0.4,0,3.56,9.36,False,False
2026-01-12 13:25:12.933114,13,200.0,False,False,0,48.88,-23.12,0.0,0.08,0,0.02,42.49,-22.0,0.0,0.4,0,0.18,6.390000000000001,False,False
2026-01-12 13:26:12.933114,13,200.0,False,False,0,48.54,-23.46,0.0,0.08,0,0.06,41.76,-22.73,0.0,0.4,0,0.26,6.780000000000001,False,False
2026-01-12 13:27:12.933114,13,200.0,False,False,0,45.74,-26.26,0.0,0.08,0,2.23,35.05,-29.44,0.0,0.4,0,7.38,10.690000000000005,False,False
2026-01-12 13:28:12.933114,13,200.0,False,False,0,48.81,-23.19,0.0,0.08,0,0.0,41.32,-23.17,0.0,0.4,0,0.01,7.490000000000002,False,False
2026-01-12 13:29:12.933114,13,200.0,False,False,0,49.85,-22.15,0.0,0.08,0,0.1,41.02,-23.47,0.0,0.4,0,1.19,8.829999999999998,False,False
2026-01-12 13:30:12.933114,13,200.0,False,False,0,48.48,-23.52,0.0,0.08,0,0.52,43.1,-21.39,0.0,0.4,0,0.13,5.3799999999999955,False,False
2026-01-12 13:31:12.933114,13,200.0,False,False,0,47.67,-24.33,0.0,0.08,0,0.67,32.44,-32.05,0.0,0.4,0,9.0,15.230000000000004,False,False
2026-01-12 13:32:12.933114,13,200.0,False,False,0,48.27,-23.73,0.0,0.08,0,0.06,41.83,-22.65,0.0,0.4,0,0.77,6.440000000000005,False,False
2026-01-12 13:33:12.933114,13,200.0,False,False,0,48.23,-23.77,0.0,0.08,0,0.8,38.25,-26.24,0.0,0.4,0,4.49,9.979999999999997,False,False
2026-01-12 13:34:12.933114,13,200.0,False,False,0,48.46,-23.54,0.0,0.08,0,0.32,42.3,-22.19,0.0,0.4,0,0.59,6.160000000000004,False,False
2026-01-12 13:35:12.933114,13,200.0,False,False,0,49.19,-22.81,0.0,0.08,0,0.01,42.58,-21.91,0.0,0.4,0,0.1,6.609999999999999,False,False
2026-01-12 13:36:12.933114,13,200.0,False,False,0,49.57,-22.43,0.0,0.08,0,0.35,42.01,-22.48,0.0,0.4,0,0.01,7.560000000000002,False,False
2026-01-12 13:37:12.933114,13,200.0,False,False,0,48.41,-23.59,0.0,0.08,0,0.91,41.51,-22.98,0.0,0.4,0,1.14,6.899999999999999,False,False
2026-01-12 13:38:12.933114,13,200.0,False,False,0,47.21,-24.79,0.0,0.08,0,1.42,41.39,-23.1,0.0,0.4,0,0.15,5.82,False,False
2026-01-12 13:39:12.933114,13,200.0,False,False,0,49.56,-22.44,0.0,0.08,0,0.11,38.75,-25.74,0.0,0.4,0,3.64,10.810000000000002,False,False
2026-01-12 13:40:12.933114,13,200.0,False,False,0,48.23,-23.77,0.0,0.08,0,0.21,42.22,-22.27,0.0,0.4,0,0.1,6.009999999999998,False,False
2026-01-12 13:41:12.933114,13,200.0,False,False,0,49.57,-22.43,0.0,0.08,0,0.04,32.65,-31.84,0.0,0.4,0,0.0,16.92,False,False
2026-01-12 13:42:12.933114,13,200.0,False,False,0,48.84,-23.16,0.0,0.08,0,0.0,42.69,-21.8,0.0,0.4,0,0.0,6.150000000000006,False,False
2026-01-12 13:43:12.933114,13,200.0,False,False,0,33.89,-38.11,0.0,0.08,0,0.0,41.67,-22.82,0.0,0.4,0,1.03,-7.780000000000001,False,False
2026-01-12 13:44:12.933114,13,200.0,False,False,0,48.49,-23.51,0.0,0.08,0,0.42,36.07,-28.42,0.0,0.4,0,0.0,12.420000000000002,False,False
2026-01-12 13:45:12.933114,13,200.0,False,False,0,48.19,-23.81,0.0,0.08,0,1.43,40.46,-24.03,0.0,0.4,0,1.17,7.729999999999997,False,False
2026-01-12 13:46:12.933114,13,200.0,False,False,0,49.66,-22.34,0.0,0.08,0,0.0,41.45,-23.04,0.0,0.4,0,0.78,8.209999999999994,False,False
2026-01-12 13:47:12.933114,13,200.0,False,False,0,48.51,-23.49,0.0,0.08,0,0.43,37.37,-27.12,0.0,0.4,0,4.96,11.14,False,False
2026-01-12 13:48:12.933114,13,200.0,False,False,0,47.64,-24.36,0.0,0.08,0,0.93,36.73,-27.76,0.0,0.4,0,0.0,10.910000000000004,False,False
2026-01-12 13:49:12.933114,13,200.0,False,False,0,48.97,-23.03,0.0,0.08,0,0.48,39.92,-24.57,0.0,0.4,0,2.43,9.049999999999997,False,False
2026-01-12 13:50:12.933114,13,200.0,False,False,0,49.15,-22.85,0.0,0.08,0,0.51,42.98,-21.51,0.0,0.4,0,0.0,6.170000000000002,False,False
2026-01-12 13:51:12.933114,13,200.0,False,False,0,49.36,-22.64,0.0,0.08,0,0.0,41.61,-22.88,0.0,0.4,0,0.91,7.75,False,False
