time,hour,distance,is_blocked,is_raining,rain_rate,snr_140ghz,rsrp_140ghz,rain_loss_140ghz,atm_loss_140ghz,fog_loss_140ghz,beam_loss_140ghz,snr_220ghz,rsrp_220ghz,rain_loss_220ghz,atm_loss_220ghz,fog_loss_220ghz,beam_loss_220ghz,snr_degradation,outage_140ghz,outage_220ghz
2026-01-12 11:50:24.909519,11,200.0,False,False,0,50.5,-22.2,0,0.04,0,0.05,44.5,-20.7,0,0.2,0,0.01,6.0,False,False
2026-01-12 11:51:24.909519,11,200.0,False,False,0,50.93,-21.76,0,0.04,0,0.08,44.56,-20.65,0,0.2,0,0.09,6.369999999999997,False,False
2026-01-12 11:52:24.909519,11,200.0,False,False,0,51.08,-21.62,0,0.04,0,0.06,44.66,-20.55,0,0.2,0,0.05,6.420000000000002,False,False
2026-01-12 11:53:24.909519,11,200.0,False,False,0,50.95,-21.75,0,0.04,0,0.31,44.31,-20.89,0,0.2,0,0.18,6.640000000000001,False,False
2026-01-12 11:54:24.909519,11,200.0,False,False,0,51.35,-21.35,0,0.04,0,0.03,44.65,-20.55,0,0.2,0,0.43,6.700000000000003,False,False
2026-01-12 11:55:24.909519,11,200.0,False,False,0,50.94,-21.75,0,0.04,0,0.15,44.09,-21.12,0,0.2,0,0.04,6.849999999999994,False,False
2026-01-12 11:56:24.909519,11,200.0,False,False,0,51.33,-21.36,0,0.04,0,0.03,44.53,-20.67,0,0.2,0,0.04,6.799999999999997,False,False
2026-01-12 11:57:24.909519,11,200.0,False,False,0,50.66,-22.04,0,0.04,0,0.0,44.5,-20.7,0,0.2,0,0.09,6.159999999999997,False,False
2026-01-12 11:58:24.909519,11,200.0,False,False,0,51.41,-21.29,0,0.04,0,0.05,44.55,-20.66,0,0.2,0,0.1,6.859999999999999,False,False
2026-01-12 11:59:24.909519,11,200.0,False,False,0,41.09,-31.6,0,0.04,0,0.0,43.69,-21.51,0,0.2,0,0.42,-2.5999999999999943,False,False
2026-01-12 12:00:24.909519,12,200.0,False,False,0,51.43,-21.27,0,0.04,0,0.01,44.75,-20.45,0,0.2,0,0.02,6.68,False,False
2026-01-12 12:01:24.909519,12,200.0,False,False,0,51.02,-21.68,0,0.04,0,0.11,44.34,-20.86,0,0.2,0,0.07,6.68,False,False
2026-01-12 12:02:24.909519,12,200.0,False,False,0,51.32,-21.37,0,0.04,0,0.15,44.59,-20.62,0,0.2,0,0.0,6.729999999999997,False,False
2026-01-12 12:03:24.909519,12,200.0,False,False,0,51.37,-21.33,0,0.04,0,0.05,44.53,-20.68,0,0.2,0,0.0,6.839999999999996,False,False
2026-01-12 12:04:24.909519,12,200.0,False,False,0,51.25,-21.45,0,0.04,0,0.06,44.6,-20.61,0,0.2,0,0.02,6.649999999999999,False,False
2026-01-12 12:05:24.909519,12,200.0,False,False,0,51.09,-21.61,0,0.04,0,0.0,44.49,-20.71,0,0.2,0,0.03,6.600000000000001,False,False
2026-01-12 12:06:24.909519,12,200.0,False,False,0,50.65,-22.04,0,0.04,0,0.02,44.16,-21.04,0,0.2,0,0.5,6.490000000000002,False,False
2026-01-12 12:07:24.909519,12,200.0,False,False,0,50.8,-21.9,0,0.04,0,0.03,43.52,-21.69,0,0.2,0,0.59,7.279999999999994,False,False
2026-01-12 12:08:24.909519,12,200.0,False,False,0,51.3,-21.4,0,0.04,0,0.0,43.63,-21.57,0,0.2,0,0.95,7.669999999999995,False,False
2026-01-12 12:09:24.909519,12,200.0,False,False,0,51.38,-21.31,0,0.04,0,0.13,44.43,-20.77,0,0.2,0,0.16,6.950000000000003,False,False
2026-01-12 12:10:24.909519,12,200.0,False,False,0,50.07,-22.62,0,0.04,0,0.01,44.4,-20.8,0,0.2,0,0.23,5.670000000000002,False,False
2026-01-12 12:11:24.909519,12,200.0,False,False,0,51.0,-21.7,0,0.04,0,0.21,43.76,-21.44,0,0.2,0,0.74,7.240000000000002,False,False
2026-01-12 12:12:24.909519,12,200.0,False,False,0,50.97,-21.72,0,0.04,0,0.33,44.21,-21.0,0,0.2,0,0.45,6.759999999999998,False,False
2026-01-12 12:13:24.909519,12,200.0,False,False,0,50.85,-21.85,0,0.04,0,0.05,44.75,-20.45,0,0.2,0,0.08,6.100000000000001,False,False
2026-01-12 12:14:24.909519,12,200.0,False,False,0,50.96,-21.73,0,0.04,0,0.02,34.37,-30.84,0,0.2,0,0.0,16.590000000000003,False,False
2026-01-12 12:15:24.909519,12,200.0,False,False,0,50.75,-21.95,0,0.04,0,0.18,44.61,-20.59,0,0.2,0,0.17,6.140000000000001,False,False
2026-01-12 12:16:24.909519,12,200.0,False,False,0,51.27,-21.42,0,0.04,0,0.06,44.54,-20.67,0,0.2,0,0.24,6.730000000000004,False,False
2026-01-12 12:17:24.909519,12,200.0,False,False,0,50.91,-21.78,0,0.04,0,0.02,44.82,-20.38,0,0.2,0,0.06,6.089999999999996,False,False
2026-01-12 12:18:24.909519,12,200.0,False,False,0,51.01,-21.69,0,0.04,0,0.01,44.7,-20.51,0,0.2,0,0.0,6.309999999999995,False,False
2026-01-12 12:19:24.909519,12,200.0,False,False,0,51.15,-21.54,0,0.04,0,0.02,44.95,-20.26,0,0.2,0,0.05,6.199999999999996,False,False
2026-01-12 12:20:24.909519,12,200.0,False,False,0,50.85,-21.85,0,0.04,0,0.01,44.46,-20.75,0,0.2,0,0.08,6.390000000000001,False,False
2026-01-12 12:21:24.909519,12,200.0,False,False,0,41.33,-31.37,0,0.04,0,0.0,44.56,-20.64,0,0.2,0,0.05,-3.230000000000004,False,False
2026-01-12 12:22:24.909519,12,200.0,False,False,0,51.31,-21.39,0,0.04,0,0.02,44.8,-20.41,0,0.2,0,0.05,6.510000000000005,False,False
2026-01-12 12:23:24.909519,12,200.0,False,False,0,51.19,-21.5,0,0.04,0,0.08,44.5,-20.71,0,0.2,0,0.29,6.689999999999998,False,False
2026-01-12 12:24:24.909519,12,200.0,False,False,0,50.95,-21.75,0,0.04,0,0.0,44.59,-20.61,0,0.2,0,0.04,6.359999999999999,False,False
2026-01-12 12:25:24.909519,12,200.0,False,False,0,51.11,-21.59,0,0.04,0,0.07,44.75,-20.46,0,0.2,0,0.04,6.359999999999999,False,False
2026-01-12 12:26:24.909519,12,200.0,False,False,0,50.86,-21.84,0,0.04,0,0.08,44.58,-20.63,0,0.2,0,0.01,6.280000000000001,False,False
2026-01-12 12:27:24.909519,12,200.0,False,False,0,51.7,-21.0,0,0.04,0,0.0,44.52,-20.68,0,0.2,0,0.02,7.18,False,False
2026-01-12 12:28:24.909519,12,200.0,False,False,0,51.17,-21.53,0,0.04,0,0.05,44.54,-20.67,0,0.2,0,0.08,6.630000000000003,False,False
2026-01-12 12:29:24.909519,12,200.0,False,False,0,51.39,-21.31,0,0.04,0,0.24,44.53,-20.67,0,0.2,0,0.01,6.859999999999999,False,False
2026-01-12 12:30:24.909519,12,200.0,False,False,0,50.7,-22.0,0,0.04,0,0.11,43.83,-21.37,0,0.2,0,0.61,6.8700000000000045,False,False
2026-01-12 12:31:24.909519,12,200.0,False,False,0,50.81,-21.89,0,0.04,0,0.0,44.13,-21.08,0,0.2,0,0.06,6.68,False,False
2026-01-12 12:32:24.909519,12,200.0,False,False,0,51.11,-21.59,0,0.04,0,0.24,44.16,-21.04,0,0.2,0,0.02,6.950000000000003,False,False
2026-01-12 12:33:24.909519,12,200.0,False,False,0,50.98,-21.71,0,0.04,0,0.02,44.29,-20.92,0,0.2,0,0.5,6.689999999999998,False,False
2026-01-12 12:34:24.909519,12,200.0,False,False,0,50.7,-22.0,0,0.04,0,0.06,44.18,-21.03,0,0.2,0,0.4,6.520000000000003,False,False
2026-01-12 12:35:24.909519,12,200.0,False,False,0,45.15,-27.55,0,0.04,0,0.0,43.62,-21.58,0,0.2,0,0.96,1.5300000000000011,False,False
2026-01-12 12:36:24.909519,12,200.0,False,False,0,50.93,-21.77,0,0.04,0,0.23,43.54,-21.66,0,0.2,0,1.21,7.390000000000001,False,False
2026-01-12 12:37:24.909519,12,200.0,False,False,0,51.27,-21.43,0,0.04,0,0.01,44.61,-20.59,0,0.2,0,0.08,6.660000000000004,False,False
2026-01-12 12:38:24.909519,12,200.0,False,False,0,51.0,-21.7,0,0.04,0,0.0,35.07,-30.14,0,0.2,0,0.0,15.93,False,False
2026-01-12 12:39:24.909519,12,200.0,False,False,0,45.22,-27.48,0,0.04,0,0.0,44.67,-20.53,0,0.2,0,0.01,0.5499999999999972,False,False
2026-01-12 12:40:24.909519,12,200.0,False,False,0,50.96,-21.74,0,0.04,0,0.11,43.95,-21.26,0,0.2,0,0.19,7.009999999999998,False,False
2026-01-12 12:41:24.909519,12,200.0,False,False,0,50.21,-22.49,0,0.04,0,0.46,44.7,-20.51,0,0.2,0,0.05,5.509999999999998,False,False
2026-01-12 12:42:24.909519,12,200.0,False,False,0,50.85,-21.84,0,0.04,0,0.06,44.68,-20.53,0,0.2,0,0.0,6.170000000000002,False,False
2026-01-12 12:43:24.909519,12,200.0,False,False,0,51.21,-21.49,0,0.04,0,0.06,44.32,-20.88,0,0.2,0,0.0,6.890000000000001,False,False
2026-01-12 12:44:24.909519,12,200.0,False,False,0,50.98,-21.71,0,0.04,0,0.07,44.43,-20.77,0,0.2,0,0.02,6.549999999999997,False,False
2026-01-12 12:45:24.909519,12,200.0,False,False,0,51.24,-21.46,0,0.04,0,0.01,44.01,-21.19,0,0.2,0,0.13,7.230000000000004,False,False
2026-01-12 12:46:24.909519,12,200.0,False,False,0,50.48,-22.22,0,0.04,0,0.27,43.78,-21.42,0,0.2,0,0.3,6.699999999999996,False,False
2026-01-12 12:47:24.909519,12,200.0,False,False,0,41.31,-31.38,0,0.04,0,0.0,44.43,-20.77,0,0.2,0,0.01,-3.1199999999999974,False,False
2026-01-12 12:48:24.909519,12,200.0,False,False,0,51.23,-21.47,0,0.04,0,0.04,44.2,-21.0,0,0.2,0,0.07,7.029999999999994,False,False
2026-01-12 12:49:24.909519,12,200.0,False,False,0,51.31,-21.38,0,0.04,0,0.02,44.48,-20.73,0,0.2,0,0.58,6.830000000000005,False,False
2026-01-12 12:50:24.909519,12,200.0,False,False,0,50.52,-22.17,0,0.04,0,0.58,44.65,-20.56,0,0.2,0,0.05,5.8700000000000045,False,False
2026-01-12 12:51:24.909519,12,200.0,False,False,0,51.58,-21.12,0,0.04,0,0.0,44.43,-20.78,0,0.2,0,0.11,7.149999999999999,False,False
2026-01-12 12:52:24.909519,12,200.0,False,False,0,50.95,-21.75,0,0.04,0,0.14,44.41,-20.79,0,0.2,0,0.11,6.540000000000006,False,False
2026-01-12 12:53:24.909519,12,200.0,False,False,0,51.09,-21.6,0,0.04,0,0.08,44.58,-20.63,0,0.2,0,0.0,6.510000000000005,False,False
2026-01-12 12:54:24.909519,12,200.0,False,False,0,50.06,-22.64,0,0.04,0,0.0,43.33,-21.87,0,0.2,0,0.56,6.730000000000004,False,False
2026-01-12 12:55:24.909519,12,200.0,False,False,0,51.08,-21.62,0,0.04,0,0.0,44.52,-20.69,0,0.2,0,0.0,6.559999999999995,False,False
2026-01-12 12:56:24.909519,12,200.0,False,False,0,51.09,-21.61,0,0.04,0,0.03,44.48,-20.73,0,0.2,0,0.03,6.6100000000000065,False,False
2026-01-12 12:57:24.909519,12,200.0,False,False,0,51.17,-21.53,0,0.04,0,0.03,44.31,-20.9,0,0.2,0,0.1,6.859999999999999,False,False
2026-01-12 12:58:24.909519,12,200.0,False,False,0,51.26,-21.44,0,0.04,0,0.0,44.56,-20.65,0,0.2,0,0.0,6.699999999999996,False,False
2026-01-12 12:59:24.909519,12,200.0,False,False,0,50.95,-21.75,0,0.04,0,0.12,43.83,-21.38,0,0.2,0,0.53,7.1200000000000045,False,False
2026-01-12 13:00:24.909519,13,200.0,False,False,0,51.39,-21.31,0,0.04,0,0.02,44.79,-20.42,0,0.2,0,0.0,6.600000000000001,False,False
2026-01-12 13:01:24.909519,13,200.0,False,False,0,51.09,-21.61,0,0.04,0,0.19,44.54,-20.66,0,0.2,0,0.05,6.550000000000004,False,False
2026-01-12 13:02:24.909519,13,200.0,False,False,0,51.43,-21.26,0,0.04,0,0.2,44.46,-20.75,0,0.2,0,0.11,6.969999999999999,False,False
2026-01-12 13:03:24.909519,13,200.0,False,False,0,50.69,-22.01,0,0.04,0,0.0,44.51,-20.7,0,0.2,0,0.26,6.18,False,False
2026-01-12 13:04:24.909519,13,200.0,False,False,0,51.26,-21.44,0,0.04,0,0.07,43.92,-21.29,0,0.2,0,0.61,7.339999999999996,False,False
2026-01-12 13:05:24.909519,13,200.0,False,False,0,51.13,-21.56,0,0.04,0,0.06,44.35,-20.85,0,0.2,0,0.05,6.780000000000001,False,False
2026-01-12 13:06:24.909519,13,200.0,False,False,0,51.31,-21.39,0,0.04,0,0.01,45.08,-20.13,0,0.2,0,0.01,6.230000000000004,False,False
2026-01-12 13:07:24.909519,13,200.0,False,False,0,51.16,-21.54,0,0.04,0,0.02,44.51,-20.7,0,0.2,0,0.0,6.649999999999999,False,False
2026-01-12 13:08:24.909519,13,200.0,False,False,0,50.62,-22.08,0,0.04,0,0.17,44.69,-20.52,0,0.2,0,0.06,5.93,False,False
2026-01-12 13:09:24.909519,13,200.0,False,False,0,50.61,-22.09,0,0.04,0,0.07,43.98,-21.22,0,0.2,0,0.08,6.630000000000003,False,False
2026-01-12 13:10:24.909519,13,200.0,False,False,0,51.18,-21.51,0,0.04,0,0.29,44.8,-20.41,0,0.2,0,0.02,6.380000000000003,False,False
2026-01-12 13:11:24.909519,13,200.0,False,False,0,50.95,-21.74,0,0.04,0,0.01,44.92,-20.28,0,0.2,0,0.0,6.030000000000001,False,False
2026-01-12 13:12:24.909519,13,200.0,False,False,0,50.89,-21.8,0,0.04,0,0.11,44.29,-20.91,0,0.2,0,0.14,6.600000000000001,False,False
2026-01-12 13:13:24.909519,13,200.0,False,False,0,51.4,-21.3,0,0.04,0,0.05,43.74,-21.47,0,0.2,0,0.39,7.659999999999997,False,False
2026-01-12 13:14:24.909519,13,200.0,False,False,0,51.5,-21.2,0,0.04,0,0.0,44.36,-20.85,0,0.2,0,0.01,7.140000000000001,False,False
2026-01-12 13:15:24.909519,13,200.0,False,False,0,50.86,-21.83,0,0.04,0,0.0,44.11,-21.09,0,0.2,0,0.65,6.75,False,False
