time_min,day,distance_m,snr_db,path_loss_db,rsrp_dbm,noise_dbm,channel_state,blockage_loss_db,beamwidth_deg,temperature_c,humidity_percent,is_raining,rain_rate,fog_visibility_m,path_loss_anomaly,excess_loss_db,fading_gain
11,0,60.114878459038906,59.30070915481863,111.27587072902702,-12.69928396208315,-71.99999311690178,LOS,0.0,1.240717695633861,23.542122409555784,85.06788720543108,False,0.0,,False,0.0,0.7205409647467397
12,0,65.83373734332972,60.85023697011835,112.28327872010311,-11.149756146783423,-71.99999311690178,LOS,0.0,1.240717695633861,25.021899013911167,84.75432995772228,False,0.0,,False,0.0,1.2982318431238191
13,0,71.57604971784953,59.437092089125315,112.60029873165139,-12.562901027776462,-71.99999311690178,LOS,0.0,1.240717695633861,26.7517720166812,80.91472993166828,False,0.0,,False,0.0,1.0086483220589033
14,0,77.33893151973783,57.87889608696793,113.21004417838118,-14.121097029933853,-71.99999311690178,LOS,0.0,1.240717695633861,22.852814187534445,78.76026093184588,False,0.0,,False,0.0,0.8107644819916758
15,0,83.18369160120133,57.05192710956492,113.8071256170416,-14.948066007336857,-71.99999311690178,LOS,0.0,1.240717695633861,23.337447243836138,78.15346729876566,False,0.0,,False,0.0,0.7689639162964681
16,0,88.9824441267958,57.11232710774006,114.42288167730621,-14.887666009161723,-71.99999311690178,LOS,0.0,1.240717695633861,24.715639864834365,79.49360509877025,False,0.0,,False,0.0,0.8985072108146722
17,0,94.58848648144898,54.75212122560055,115.48766466773499,-17.247871891301227,-71.99999311690178,LOS,0.0,1.240717695633861,25.280609111805617,72.28851513501125,False,0.0,,False,0.0,0.6667749532947158
18,0,100.19188255190473,56.7480336681038,115.81101469825953,-15.25195944879798,-71.99999311690178,LOS,0.0,1.240717695633861,24.589135745620442,76.03739308480317,False,0.0,,False,0.0,1.1373798368820736
19,0,105.9578705870943,55.57837714509614,115.91774549663414,-16.421615971805636,-71.99999311690178,LOS,0.0,1.240717695633861,24.53232330115294,76.59936608608359,False,0.0,,False,0.0,0.8904570003599865
20,0,111.79767566295196,53.7777853022864,116.4214379910807,-18.22220781461538,-71.99999311690178,LOS,0.0,1.240717695633861,24.251608125824802,82.21969930999626,False,0.0,,False,0.0,0.6605763449102761
21,0,117.63847806692033,53.64672360045884,116.8377191104011,-18.35326951644294,-71.99999311690178,LOS,0.0,1.240717695633861,22.39077706173108,76.41071567522599,False,0.0,,False,0.0,0.7054154370838807
22,0,123.42230350396461,54.90427767716828,117.64119964814863,-17.0957154397335,-71.99999311690178,LOS,0.0,1.240717695633861,23.043842251581392,84.74538017455875,False,0.0,,False,0.0,1.1338312454278459
23,0,129.14497817670062,55.31257106031053,117.65971688245828,-16.687422056591245,-71.99999311690178,LOS,0.0,1.240717695633861,24.05317340751394,86.55744086770238,False,0.0,,False,0.0,1.2509198456422812
24,0,134.6730461024198,55.39664212730675,118.03546807049015,-16.603350989595032,-71.99999311690178,LOS,0.0,1.240717695633861,24.7362220432958,80.09338476533135,False,0.0,,False,0.0,1.390630364786637
25,0,140.11410588106182,50.9309993465661,119.27581487401902,-21.068993770335677,-71.99999311690178,LOS,0.0,1.240717695633861,23.738388940841862,76.0999002688226,False,0.0,,False,0.0,0.6617319598171868
26,0,145.5129673505948,52.87627398248865,118.76944442313474,-19.12371913441313,-71.99999311690178,LOS,0.0,1.240717695633861,23.59271912786483,72.06295239982416,False,0.0,,False,0.0,0.9216637973314372
27,0,150.6828538451811,52.46310512073252,119.08602226673719,-19.53688799616926,-71.99999311690178,LOS,0.0,1.240717695633861,24.324551178604274,78.99517989056203,False,0.0,,False,0.0,0.9013914349129891
28,0,155.9785233296012,52.305323294861,119.68499360417628,-19.694669822040783,-71.99999311690178,LOS,0.0,1.240717695633861,23.341158860245397,82.08196846770285,False,0.0,,False,0.0,0.9977744487187047
29,0,161.07244452953168,53.47152235263252,119.57811531871964,-18.528470764269255,-71.99999311690178,LOS,0.0,1.240717695633861,22.941921046853604,80.3933671969362,False,0.0,,False,0.0,1.2733988562341554
30,0,166.14397187519256,52.06554048001116,120.32846649553133,-19.93445263689062,-71.99999311690178,LOS,0.0,1.240717695633861,24.117002024083487,74.01618401813754,False,0.0,,False,0.0,1.0949678955803168
31,0,171.408350749174,52.113508737897014,120.3371528827302,-19.886484379004763,-71.99999311690178,LOS,0.0,1.240717695633861,23.672219350224296,83.50100261882662,False,0.0,,False,0.0,1.1093455622090194
32,0,176.38843717138403,50.38917597694115,120.45076178804878,-21.610817139960634,-71.99999311690178,LOS,0.0,1.240717695633861,25.933226193761758,76.88713307471109,False,0.0,,False,0.0,0.7655868492542715
33,0,181.17310508963462,50.33034986477987,120.60690461300686,-21.669643252121908,-71.99999311690178,LOS,0.0,1.240717695633861,24.292588140552287,85.78196794038153,False,0.0,,False,0.0,0.7829357717145234
34,0,185.7621228340396,50.80519812809959,121.72172307882677,-21.19479498880219,-71.99999311690178,LOS,0.0,1.240717695633861,22.414258330646277,80.96710531902868,False,0.0,,False,0.0,1.128997054837446
35,0,190.43552919181244,50.884979503027225,121.05424936432422,-21.115013613874552,-71.99999311690178,LOS,0.0,1.240717695633861,24.16667628323842,76.43902119912768,False,0.0,,False,0.0,0.9861059404062712
36,0,195.1392098086163,50.249180970539484,121.59662080984987,-21.75081214636229,-71.99999311690178,LOS,0.0,1.240717695633861,23.33759183172979,83.41465879528835,False,0.0,,False,0.0,0.9651190018255634
37,0,199.86238612959733,51.44111408888312,121.62427631556034,-20.55887902801866,-71.99999311690178,LOS,0.0,1.240717695633861,23.412042534929085,81.0872801643128,False,0.0,,False,0.0,1.2780261165618882
38,0,195.26213720400824,51.209798476495045,121.42451958964928,-20.79019464040673,-71.99999311690178,LOS,0.0,1.240717695633861,23.152877983334864,77.12697830885507,False,0.0,,False,0.0,1.1572641373934711
39,0,192.40784366305326,49.54907045352593,121.24656972829804,-22.45092266337585,-71.99999311690178,LOS,0.0,1.240717695633861,23.928685852579388,77.92261699249563,False,0.0,,False,0.0,0.7578176333747383
40,0,189.72900423541688,52.208876284613545,121.05280292520922,-19.791116832288232,-71.99999311690178,LOS,0.0,1.240717695633861,22.58362923342012,75.634983923204,False,0.0,,False,0.0,1.3371145334484862
41,0,187.04486706210415,51.85464334490747,121.5412449813544,-20.145349771994304,-71.99999311690178,LOS,0.0,1.240717695633861,24.17388464527129,76.526025417004,False,0.0,,False,0.0,1.3790801928836935
42,0,184.26364363992727,50.36056618732292,121.59644801148126,-21.63942692957886,-71.99999311690178,LOS,0.0,1.240717695633861,24.407324993680355,83.61348209564382,False,0.0,,False,0.0,0.9901525452499803
43,0,181.42943607198063,48.66126291077767,120.67744732760187,-23.338730206124104,-71.99999311690178,LOS,0.0,1.240717695633861,24.691388839047715,84.79360718648593,False,0.0,,False,0.0,0.5418408103997717
44,0,178.4657769772603,51.909901687412116,121.94911418978117,-20.09009142948966,-71.99999311690178,LOS,0.0,1.240717695633861,22.320948764147836,79.99147452415677,False,0.0,,False,0.0,1.534271705573871
45,0,175.4582112510654,50.78937464909366,120.90684787806224,-21.21061846780812,-71.99999311690178,LOS,0.0,1.240717695633861,24.644607056381346,80.54853813547652,False,0.0,,False,0.0,0.932444391368156
46,0,172.47174829854177,50.67311709480118,120.22083888342254,-21.3268760221006,-71.99999311690178,LOS,0.0,1.240717695633861,23.452013975774236,78.58257776209692,False,0.0,,False,0.0,0.7751688031873163
47,0,169.56011838391075,52.4245699142539,120.43942915098816,-19.575423202647876,-71.99999311690178,LOS,0.0,1.240717695633861,24.570408655338603,75.98753593346463,False,0.0,,False,0.0,1.2201145181679165
48,0,166.41090107758967,51.35420456466419,120.67001917430495,-20.645788552237594,-71.99999311690178,LOS,0.0,1.240717695633861,23.517689407545287,90.0,False,0.0,,False,0.0,1.005594900235946
49,0,163.4360143064733,50.91668574521347,119.89536657768522,-21.08330737168831,-71.99999311690178,LOS,0.0,1.240717695633861,24.248245435684478,78.01335845550871,False,0.0,,False,0.0,0.7606868708997241
50,0,160.29817734472954,48.41699057967216,120.13769951534145,-23.583002537229618,-71.99999311690178,LOS,0.0,1.240717695633861,23.03761798952574,78.19750541089942,False,0.0,,False,0.0,0.4523448996041355
51,0,157.38704822286817,52.097739023642376,119.87512772502927,-19.902254093259405,-71.99999311690178,LOS,0.0,1.240717695633861,23.101577537823946,87.03468810772027,False,0.0,,False,0.0,0.9937733890780697
52,0,154.70464911772822,52.62864024623673,120.0403446255557,-19.37135287066505,-71.99999311690178,LOS,0.0,1.240717695633861,25.260502940655687,78.00050651596376,False,0.0,,False,0.0,1.166538765463425
53,0,151.79604948806255,53.39957766955894,119.05850029747334,-18.600415447342836,-71.99999311690178,LOS,0.0,1.240717695633861,23.182018008334637,79.99555167583925,False,0.0,,False,0.0,1.111241584399727
54,0,149.21001479392612,52.73766460350603,119.15520801352679,-19.262328513395744,-71.99999311690178,LOS,0.0,1.240717695633861,24.967461322927548,74.69524587317227,False,0.0,,False,0.0,0.9756362988733894
55,0,146.50119434564348,51.98203962412174,118.87620793933846,-20.017953492780038,-71.99999311690178,LOS,0.0,1.240717695633861,23.77696583527179,81.24466631123289,False,0.0,,False,0.0,0.7688213669336428
56,0,143.8607683908254,53.04818903073812,119.41995080469547,-18.951804086163655,-71.99999311690178,LOS,0.0,1.240717695633861,23.645592132100546,87.87677268325233,False,0.0,,False,0.0,1.1138191278627632
57,0,141.29619117493593,52.335619796911224,118.4913918365764,-19.664373319990553,-71.99999311690178,LOS,0.0,1.240717695633861,23.822056841688426,75.103072488205,False,0.0,,False,0.0,0.7633115811586141
58,0,138.44624105506148,48.597416650261366,118.63860927829319,-23.40257646664041,-71.99999311690178,LOS,0.0,1.240717695633861,21.770032852653674,84.43910551265779,False,0.0,,False,0.0,0.3338898993079584
59,0,135.38449130876543,54.284849234152695,118.45805721230458,-17.715143882749082,-71.99999311690178,LOS,0.0,1.240717695633861,24.943455554667384,78.54729261098622,False,0.0,,False,0.0,1.1865644511352882
60,0,132.0945253504674,54.29249017516548,117.8688465446911,-17.707502941736294,-71.99999311690178,LOS,0.0,1.240717695633861,24.2956376361702,72.55013303457547,False,0.0,,False,0.0,1.0378494518810204
61,0,128.832327831795,51.370445158313544,117.77274958827468,-20.629547958588237,-71.99999311690178,LOS,0.0,1.240717695633861,25.023493926502425,74.32813887823352,False,0.0,,False,0.0,0.5179885536760055
62,0,125.50218498406592,52.116963026591506,117.7690115312765,-19.88303009031027,-71.99999311690178,LOS,0.0,1.240717695633861,24.07589988018288,80.01829937516892,False,0.0,,False,0.0,0.614607908263566
63,0,121.84334317094579,56.20947939979236,117.19292788452734,-15.790513717109423,-71.99999311690178,LOS,0.0,1.240717695633861,24.9233519588829,79.38815210771901,False,0.0,,False,0.0,1.381151809496915
64,0,118.6394767056104,56.88376409451644,116.94853282247892,-15.116229022385344,-71.99999311690178,LOS,0.0,1.240717695633861,24.38303399734462,75.98332359633056,False,0.0,,False,0.0,1.5248614318848872
65,0,115.1090770410517,55.58313659767522,116.67760232406214,-16.41685651922656,-71.99999311690178,LOS,0.0,1.240717695633861,22.809011021335124,89.47568773008226,False,0.0,,False,0.0,1.0618778956133157
66,0,111.44854676065916,54.58602446635362,116.48333553829202,-17.413968650548156,-71.99999311690178,LOS,0.0,1.240717695633861,23.91099008944386,70.0,False,0.0,,False,0.0,0.8071173605195315
67,0,107.61587978077482,57.79222909599189,116.05602883721568,-14.207764020909883,-71.99999311690178,LOS,0.0,1.240717695633861,23.421216666633015,81.09414787581083,False,0.0,,False,0.0,1.5304758519458623
68,0,103.7403245046503,56.69610535014355,115.85603724383795,-15.30388776675823,-71.99999311690178,LOS,0.0,1.240717695633861,24.09662229316878,77.11309393986078,False,0.0,,False,0.0,1.135572711730574
69,0,100.23461639328622,57.481415564174995,115.60783595023881,-14.518577552726782,-71.99999311690178,LOS,0.0,1.240717695633861,24.44184314467232,79.39866735477045,False,0.0,,False,0.0,1.2850672027671655
70,0,96.98380210856966,57.63510017913157,115.26281114850741,-14.364892937770211,-71.99999311690178,LOS,0.0,1.240717695633861,24.904053952793646,81.55216535299293,False,0.0,,False,0.0,1.229679183176227
71,0,93.63822834210669,57.078455799466774,114.84289135291638,-14.921537317435003,-71.99999311690178,LOS,0.0,1.240717695633861,24.834440672832244,80.02057709796091,False,0.0,,False,0.0,0.9820540783388275
72,0,90.87222500638393,56.8312699225812,114.59295539259939,-15.168723194320581,-71.99999311690178,LOS,0.0,1.240717695633861,25.035443246536957,85.67502125970475,False,0.0,,False,0.0,0.875836862223783
73,0,88.28808229690212,56.50598211305334,114.33021750023754,-15.494011003848435,-71.99999311690178,LOS,0.0,1.240717695633861,23.276872372096328,85.74748702941643,False,0.0,,False,0.0,0.7649281606029439
74,0,85.55205697326339,57.80303843821076,114.13939364024965,-14.19695467869101,-71.99999311690178,LOS,0.0,1.240717695633861,23.10322179079183,86.2321077339484,False,0.0,,False,0.0,0.9868335275156882
75,0,82.6061647111734,57.76843770603117,113.90865396256585,-14.231555410870607,-71.99999311690178,LOS,0.0,1.240717695633861,24.297083790576988,76.98520463336305,False,0.0,,False,0.0,0.9283459672483614
76,0,79.11117846032884,57.81152185901331,113.58959197693301,-14.188471257888466,-71.99999311690178,LOS,0.0,1.240717695633861,24.831154953512883,79.92736571838411,False,0.0,,False,0.0,0.8711883755516564
77,0,75.65539156946134,58.69208138649972,112.99666803955398,-13.307911730402056,-71.99999311690178,LOS,0.0,1.240717695633861,24.105824937354086,78.94165513172284,False,0.0,,False,0.0,0.930841271907937
78,0,72.47468062995343,58.3242937602704,112.7796382047384,-13.675699356631375,-71.99999311690178,LOS,0.0,1.240717695633861,24.51035569056564,86.41774289044065,False,0.0,,False,0.0,0.8135680498815377
79,0,69.1998735741684,59.68327682924391,112.54791449659125,-12.316716287657869,-71.99999311690178,LOS,0.0,1.240717695633861,25.036209513929805,79.3924220527529,False,0.0,,False,0.0,1.0546778395527483
80,0,65.6287450657676,60.934446230932515,111.84267735376687,-11.065546885969264,-71.99999311690178,LOS,0.0,1.240717695633861,25.649081788696613,88.15580520201351,False,0.0,,False,0.0,1.1959500650737334
81,0,62.48484459072181,59.91350292984409,111.31495434794255,-12.086490187057684,-71.99999311690178,LOS,0.0,1.240717695633861,23.590039118711477,78.40113103387903,False,0.0,,False,0.0,0.8372331506155299
82,0,59.70626202392674,62.46104422999777,110.98039247290038,-9.53894888690401,-71.99999311690178,LOS,0.0,1.240717695633861,23.64565984533835,81.06090095889783,False,0.0,,False,0.0,1.3936199623963264
83,0,56.91324615208837,59.33651825442706,110.50081376262924,-12.663474862474718,-71.99999311690178,LOS,0.0,1.240717695633861,23.100954111360707,78.87843615835476,False,0.0,,False,0.0,0.6077624862399885
84,0,54.279813890092,61.20023759233732,110.49336010515674,-10.799755524564462,-71.99999311690178,LOS,0.0,1.240717695633861,23.079326609148552,90.0,False,0.0,,False,0.0,0.9318810021648372
85,0,51.60862500807421,62.16046602523668,109.65290231316189,-9.839527091665097,-71.99999311690178,LOS,0.0,1.240717695633861,24.705193383165547,84.15522847361981,False,0.0,,False,0.0,0.9579382662799272
86,0,51.19964445403987,62.040663563504346,109.77248400306175,-9.95932955339743,-71.99999311690178,LOS,0.0,1.240717695633861,24.75746979330162,75.17066247425494,False,0.0,,False,0.0,0.9578895711157128
87,0,51.24206193870953,62.984394877513964,109.61847856692187,-9.015598239387817,-71.99999311690178,LOS,0.0,1.240717695633861,24.104925896203856,70.99904077948888,False,0.0,,False,0.0,1.1489153524244413
88,0,51.43788973724922,62.283169229627724,109.63620974532554,-9.716823887274055,-71.99999311690178,LOS,0.0,1.240717695633861,24.259939613744923,74.71950519271257,False,0.0,,False,0.0,0.981609122475163
89,0,51.949412743333305,62.98256838313306,109.7210965939702,-9.017424733768719,-71.99999311690178,LOS,0.0,1.240717695633861,23.628073311818685,78.30459526807986,False,0.0,,False,0.0,1.1758913239110262
90,0,52.3515638215969,62.16811198307505,109.92480720835842,-9.831881133826727,-71.99999311690178,LOS,0.0,1.240717695633861,24.494084950726364,82.5749219261372,False,0.0,,False,0.0,1.0216275770957888
91,0,52.95795360385958,62.11570150006749,109.87414670495994,-9.88429161683429,-71.99999311690178,LOS,0.0,1.240717695633861,25.203146595882956,83.24089881394313,False,0.0,,False,0.0,0.9976667739281968
92,0,53.329703930994064,62.02485267217549,109.95353472647145,-9.975140444726284,-71.99999311690178,LOS,0.0,1.240717695633861,24.080246829617668,79.9951441786558,False,0.0,,False,0.0,0.9950374538440153
93,0,53.46587625925771,60.27598452767543,110.01771755741483,-11.724008589226342,-71.99999311690178,LOS,0.0,1.240717695633861,24.316790575105458,73.57867077249168,False,0.0,,False,0.0,0.6751043351810245
94,0,53.569740407780635,61.33931455781748,110.22818998499042,-10.660678559084298,-71.99999311690178,LOS,0.0,1.240717695633861,23.29669364619646,83.32103869882562,False,0.0,,False,0.0,0.9052137508735166
95,0,53.9382378808706,62.86800434218763,110.50978955766378,-9.131988774714143,-71.99999311690178,LOS,0.0,1.240717695633861,24.535731668085603,80.67867060694422,False,0.0,,False,0.0,1.3733463521833296
96,0,54.055062554486014,60.250652131447495,110.59432051683213,-11.749340985454285,-71.99999311690178,LOS,0.0,1.240717695633861,23.72901329727738,80.48076391680607,False,0.0,,False,0.0,0.7664749277006986
97,0,54.62131986912634,63.52089494737092,110.18870685596471,-8.479098169530861,-71.99999311690178,LOS,0.0,1.240717695633861,24.422089529628572,83.21623120503992,False,0.0,,False,0.0,1.4823845114239849
98,0,55.14547107393817,55.71287474178426,110.76795547546394,-16.28711837511752,-71.99999311690178,LOS,0.0,1.240717695633861,22.223725639264526,77.73678782004086,False,0.0,,False,0.0,0.2805974435938303
99,0,54.99112011517482,62.74764029962972,110.21233537279451,-9.252352817272056,-71.99999311690178,LOS,0.0,1.240717695633861,25.03675898412219,78.83775654294018,False,0.0,,False,0.0,1.2473785038385035
100,0,54.75758478375553,62.66434706177269,110.22204750774524,-9.335646055129086,-71.99999311690178,LOS,0.0,1.240717695633861,24.43503973698639,75.64913646124084,False,0.0,,False,0.0,1.2264226009755397
101,0,54.655158401361156,59.51731922058781,110.9731038654839,-12.482673896313969,-71.99999311690178,LOS,0.0,1.240717695633861,24.137433994546257,75.98546136045425,False,0.0,,False,0.0,0.7063874860302711
102,0,54.77551815605338,62.712517632486446,110.23323534638207,-9.287475484415333,-71.99999311690178,LOS,0.0,1.240717695633861,24.898950135429445,84.96937767110747,False,0.0,,False,0.0,1.2433001504329901
103,0,54.5566182017716,60.68913089137938,110.26309390186246,-11.310862225522397,-71.99999311690178,LOS,0.0,1.240717695633861,24.892602825996992,82.6387854433585,False,0.0,,False,0.0,0.7856392414210005
104,0,54.23460951513099,60.16465656107492,110.16537636562953,-11.835336555826853,-71.99999311690178,LOS,0.0,1.240717695633861,24.787461052282513,74.39613789368745,False,0.0,,False,0.0,0.6807755990258615
105,0,53.444661050837595,61.80996867351811,110.17701084960449,-10.19002444338367,-71.99999311690178,LOS,0.0,1.240717695633861,25.12778203519086,81.38235443482942,False,0.0,,False,0.0,0.997007994293178
106,0,52.92088158141179,62.857132398893945,109.87377369893647,-9.14286071800783,-71.99999311690178,LOS,0.0,1.240717695633861,23.714246908398103,81.33288451366434,False,0.0,,False,0.0,1.183290282789573
107,0,52.13508683564332,62.02146562867225,110.01444245761711,-9.978527488229524,-71.99999311690178,LOS,0.0,1.240717695633861,24.550008810147705,83.46087407482179,False,0.0,,False,0.0,1.0083040159617178
108,0,51.2502484718183,62.279559006662424,110.39587686788857,-9.720434110239353,-71.99999311690178,LOS,0.0,1.240717695633861,24.44260887280931,71.21138868194117,False,0.0,,False,0.0,1.1682728277053471
109,0,50.14895712709467,61.240658272248346,109.6320571246718,-10.759334844653432,-71.99999311690178,LOS,0.0,1.240717695633861,25.07862558739355,77.9634656390414,False,0.0,,False,0.0,0.7713868445320806
110,0,50.6702129490966,61.90479869263061,109.54787115491644,-10.095194424271174,-71.99999311690178,LOS,0.0,1.240717695633861,23.469868402378456,79.77480819746211,False,0.0,,False,0.0,0.8815920660562142
111,0,55.12497864417567,61.36025710245474,110.31861832206711,-10.639736014447037,-71.99999311690178,LOS,0.0,1.240717695633861,24.530147590305724,90.0,False,0.0,,False,0.0,0.9287273404417703
112,0,59.34618017638467,62.06556304585733,112.2267645293995,-9.934430071044446,-71.99999311690178,LOS,0.0,1.240717695633861,22.99032667810104,75.23759097535097,False,0.0,,False,0.0,1.695248800805459
113,0,63.614195686209925,60.95349483469719,111.47885902954086,-11.046498282204587,-71.99999311690178,LOS,0.0,1.240717695633861,24.528084290745408,82.75979387293215,False,0.0,,False,0.0,1.1046789404928303
114,0,67.44655185928097,60.04442746318628,111.97945688014812,-11.955565653715492,-71.99999311690178,LOS,0.0,1.240717695633861,24.294183502890498,77.35973212539449,False,0.0,,False,0.0,1.0055163173392823
115,0,71.29941035624354,60.9356424098623,112.51272608403023,-11.064350707039477,-71.99999311690178,LOS,0.0,1.240717695633861,24.64034750133091,77.63822609747955,False,0.0,,False,0.0,1.395846100700645
116,0,75.14616476886094,57.63093396475566,112.94713888871611,-14.369059152146114,-71.99999311690178,LOS,0.0,1.240717695633861,24.850254192888357,70.0,False,0.0,,False,0.0,0.7207887069458174
117,0,79.4552879063801,59.92755413770574,113.51194956348539,-12.072438979196033,-71.99999311690178,LOS,0.0,1.240717695633861,24.839896705129597,74.39787646456077,False,0.0,,False,0.0,1.3929998139809003
118,0,83.5943333752463,51.018254768963345,114.24064427557693,-20.981738347938432,-71.99999311690178,LOS,0.0,1.240717695633861,24.00365084360479,77.4017697165303,False,0.0,,False,0.0,0.21178275460454454
119,0,87.47936509013083,57.66981282865482,114.41030220151708,-14.330180288246957,-71.99999311690178,LOS,0.0,1.240717695633861,26.11608294921433,70.0,False,0.0,,False,0.0,1.0186199819127069
120,0,91.26672807845851,57.79712847992117,114.8505353472876,-14.20286463698061,-71.99999311690178,LOS,0.0,1.240717695633861,26.03369839974844,78.42537650543089,False,0.0,,False,0.0,1.16082585093742
121,0,95.09815849915417,56.383435030520886,115.03048717841918,-15.61655808638089,-71.99999311690178,LOS,0.0,1.240717695633861,24.018447485569794,83.31410943550193,False,0.0,,False,0.0,0.873761508956235
122,0,99.09208876788335,55.5723997131374,115.42268521351127,-16.42759340376438,-71.99999311690178,LOS,0.0,1.240717695633861,24.307498722334454,83.71875929514789,False,0.0,,False,0.0,0.7934310297123308
123,0,103.14173175655365,55.829151698767745,117.30787920194051,-16.17084141813403,-71.99999311690178,LOS,0.0,1.240717695633861,24.27779129397557,81.80994664153056,False,0.0,,False,0.0,1.2992830666060693
124,0,106.85724055325568,55.29120243279647,116.78220676777458,-16.708790684105306,-71.99999311690178,LOS,0.0,1.240717695633861,25.717112440049334,82.93678533738151,False,0.0,,False,0.0,1.0170483706037343
125,0,110.6729034599828,52.787005108734014,116.55234929508372,-19.212988008167763,-71.99999311690178,LOS,0.0,1.240717695633861,23.466984563869055,81.61153753091449,False,0.0,,False,0.0,0.5419211846674922
126,0,114.8750780192224,55.72710612106387,116.62308588412417,-16.272886995837908,-71.99999311690178,LOS,0.0,1.240717695633861,23.78054601676952,84.45879530168203,False,0.0,,False,0.0,1.0839765543716438
127,0,119.10501997068127,56.90432537028521,117.19250983044456,-15.09566774661657,-71.99999311690178,LOS,0.0,1.240717695633861,23.889722287935182,80.04041729493055,False,0.0,,False,0.0,1.6206312477607834
128,0,123.15776653109691,52.32844429943329,117.8284098987299,-19.671548817468484,-71.99999311690178,LOS,0.0,1.240717695633861,24.92540654983261,77.41423924021612,False,0.0,,False,0.0,0.6541631983713426
129,0,127.71342631952686,55.140977623867066,117.97556693807607,-16.85901549303471,-71.99999311690178,LOS,0.0,1.240717695633861,25.4701690066545,77.43977909818153,False,0.0,,False,0.0,1.2931685813404301
130,0,132.27922815188046,53.402654700110986,117.89217060725498,-18.597338416790794,-71.99999311690178,LOS,0.0,1.240717695633861,24.222428407371986,71.60818876242337,False,0.0,,False,0.0,0.8501258440527141
131,0,136.7877878702899,51.88880979531318,118.41512009826165,-20.111183321588598,-71.99999311690178,LOS,0.0,1.240717695633861,24.92062319169526,80.01848291220332,False,0.0,,False,0.0,0.676696106457476
132,0,141.5052429316828,54.70772164045255,118.61005481472851,-17.292271476449233,-71.99999311690178,LOS,0.0,1.240717695633861,24.14031611058995,71.70933835718525,False,0.0,,False,0.0,1.3544978930887643
133,0,146.21476161674022,51.42289567904959,119.99824007211521,-20.577097437852192,-71.99999311690178,LOS,0.0,1.240717695633861,25.78699668302968,75.2661228990816,False,0.0,,False,0.0,0.8752140148498347
134,0,151.18088127483418,50.45810296951693,120.15651738282625,-21.541890147384844,-71.99999311690178,LOS,0.0,1.240717695633861,24.403185527669077,77.01922572083687,False,0.0,,False,0.0,0.7268800068179803
135,0,156.13462315540264,53.13596947125134,120.10148720854025,-18.86402364565043,-71.99999311690178,LOS,0.0,1.240717695633861,24.61923333440258,80.71938108002018,False,0.0,,False,0.0,1.3296776112621052
136,0,161.0392770285162,53.4403281634401,119.91825655696269,-18.55966495346168,-71.99999311690178,LOS,0.0,1.240717695633861,23.980865815434385,70.0,False,0.0,,False,0.0,1.367285349508118
137,0,166.19445758892613,51.85395730559388,120.47063274097921,-20.146035811307897,-71.99999311690178,LOS,0.0,1.240717695633861,25.247608732688118,86.13931577209769,False,0.0,,False,0.0,1.0776052361091208
