time_min,day,distance_m,snr_db,path_loss_db,rsrp_dbm,noise_dbm,channel_state,blockage_loss_db,beamwidth_deg,temperature_c,humidity_percent,is_raining,rain_rate,fog_visibility_m,path_loss_anomaly,excess_loss_db,fading_gain,snr_mean_10,snr_std_10,ccs
7827,5,158.0782140297053,46.45016133453117,121.18916367167428,-25.54983178237061,-71.99999311690178,LOS,0.0,1.240717695633861,28.35039386772972,85.4197368018242,True,10.0,295.048374920371,False,0.0,0.3663812068967037,47.746126761264044,2.1396695829476364,2.0
7836,5,114.61269503121352,51.98866066318785,119.31094842728716,-20.011332453713926,-71.99999311690178,LOS,0.0,1.240717695633861,28.2244077646754,85.28794648219973,True,20.0,111.2621760377348,False,0.0,0.8510627793487188,49.94162304142426,1.8152247362076799,2.0
7847,5,53.4150848534305,57.49136502014095,110.8442234052298,-14.508628096760829,-71.99999311690178,LOS,0.0,1.240717695633861,27.61634468923197,90.0,True,10.0,133.63543284633295,False,0.0,0.430090184133587,56.6150707921139,2.013211490401782,1.0
7850,5,64.11334101284076,59.90397789093434,112.8997789252128,-12.096015225967436,-71.99999311690178,LOS,0.0,1.240717695633861,28.550242213635823,85.26161866993536,True,20.0,121.05382822459023,False,0.0,1.2033067971663656,57.97097753750629,1.9926681517096432,0.0
11848,8,111.18044312386736,56.29750494511831,117.64175887034706,-15.702488171783472,-71.99999311690178,LOS,0.0,1.240717695633861,24.604625301142047,87.39859217555758,True,10.0,247.97154615963257,False,0.0,1.5628851686389609,55.1315187820796,2.5767100702087453,1.0
11849,8,116.26137584791653,49.3392127400449,120.74392075411448,-22.660780376856877,-71.99999311690178,LOS,0.0,1.240717695633861,26.55873331898799,88.6820092060388,True,20.0,275.9024153431822,False,0.0,0.6431526119587055,54.03445681192859,2.459795392087329,1.0
11890,8,58.84101501963755,60.09370631765681,112.51807414175748,-11.90628679924497,-71.99999311690178,LOS,0.0,1.240717695633861,26.932529517090018,86.0931945878852,True,40.0,151.8516231519091,False,0.0,1.1512740992623287,56.55070348579862,2.526870723329812,1.0
11895,8,69.70647050719023,58.629600973583294,114.43178307389672,-13.37039214331848,-71.99999311690178,LOS,0.0,1.240717695633861,26.49740112825119,89.07191638631782,True,40.0,92.10535079163384,False,0.0,1.276847683938177,59.13568781286004,3.002059163589293,0.0
11901,8,105.596368878012,51.0597842022866,119.69686185828624,-20.940208914615177,-71.99999311690178,LOS,0.0,1.240717695633861,25.326460374254456,90.0,True,40.0,247.10192568946457,False,0.0,0.7510438502820542,56.70800868017692,3.8718573421893,1.0
11909,8,153.34983645826694,50.54647081984156,120.25176908070912,-21.453522297060218,-71.99999311690178,LOS,0.0,1.240717695633861,25.23085392189141,86.34974481472868,True,5.0,126.30216085004446,False,0.0,0.7582714043883428,51.55707775869185,2.1792026095907815,2.0
11911,8,165.11063817241154,50.09670895753513,122.68886988421838,-21.903284159366653,-71.99999311690178,LOS,0.0,1.240717695633861,26.364340426284706,86.3754048331815,True,20.0,209.9300420594581,False,0.0,1.1982807221741876,50.77726928366584,0.9273360044726958,2.0
11912,8,171.0025725679513,46.5025449185909,125.23331152978596,-25.497448198310877,-71.99999311690178,LOS,0.0,1.240717695633861,27.461839085684552,85.87403068336319,True,40.0,173.46303444935322,False,0.0,0.9409928708707,50.461046386756564,1.625328061678297,2.0
11922,8,170.10609007683,48.9081397924852,121.97667707370766,-23.09185332441658,-71.99999311690178,LOS,0.0,1.240717695633861,26.255886220720484,86.72602500683708,True,10.0,150.04071203782655,False,0.0,0.7735392854186701,46.71508594021863,2.6085888139413487,2.0
11930,8,122.89697916586466,52.29631509744263,118.10094630804872,-19.703678019459147,-71.99999311690178,LOS,0.0,1.240717695633861,27.104655674388884,88.10917049750198,True,5.0,275.5271285023225,False,0.0,0.6913959462081015,50.456934559800885,1.6883038131912342,2.0
19534,13,104.6396501121357,54.55193842749182,117.05228150132092,-17.448054689409954,-71.99999311690178,LOS,0.0,1.240717695633861,28.749312468573024,89.51288991252049,True,10.0,135.65772940191383,False,0.0,0.9128988945710164,53.98880142895574,1.9016481209374654,1.0
19537,13,89.86592241156109,54.43192781654184,116.86942367014018,-17.56806530035994,-71.99999311690178,LOS,0.0,1.240717695633861,26.272118653541423,87.089160575494,True,5.0,240.10365833966057,False,0.0,0.8514042955615274,54.142209933537096,1.8784561099834023,1.0
19555,13,94.43064858584454,51.23242476143032,116.0425773359039,-20.767568355471457,-71.99999311690178,LOS,0.0,1.240717695633861,27.87760778935253,86.85162239550323,True,10.0,239.47958418167804,False,0.0,0.33689991238948,57.07008041563038,3.1800577367563805,0.0
19577,13,197.86267201461771,43.0452056021532,127.1670854437221,-28.95478751474858,-71.99999311690178,LOS,0.0,1.240717695633861,28.720056478933465,85.94128935916251,True,40.0,172.86687376662138,False,0.0,0.6625669868903009,47.83896988284564,3.0328206634617185,2.0
19582,13,168.48164885542545,44.30132074542462,124.64183320662784,-27.69867237147716,-71.99999311690178,LOS,0.0,1.240717695633861,27.37778847838715,86.10804965800439,True,40.0,158.54071911317186,False,0.0,0.4946705817989986,46.30740293601318,2.776522904621875,2.0
19588,13,133.06354899028372,53.15148708165566,119.39355809813704,-18.84850603524612,-71.99999311690178,LOS,0.0,1.240717695633861,27.30723021609176,86.00677074592221,True,10.0,229.7042868265604,False,0.0,1.133718428953921,49.138067879616706,3.153455654636556,2.0
19594,13,98.09071797672092,53.73007467300453,118.0510226347064,-18.269918443897247,-71.99999311690178,LOS,0.0,1.240717695633861,27.76407496594386,85.96053363311681,True,20.0,293.54973866545936,False,0.0,0.95084651501532,51.291600119963256,3.1215834895943155,2.0
19597,13,80.65417065263775,54.02611332814291,115.86928330725982,-17.97387978875886,-71.99999311690178,LOS,0.0,1.240717695633861,27.81351260255112,85.00946350161834,True,40.0,127.52590228499244,False,0.0,0.6159427558961721,52.57753516210041,2.945269105640893,1.0
19598,13,74.7509843769322,57.82246406274878,115.17524562350614,-14.177529054152998,-71.99999311690178,LOS,0.0,1.240717695633861,26.816986977800397,85.53663276770183,True,40.0,217.47925017141608,False,0.0,1.258263668806671,53.04463286020972,3.384105769178589,1.0
19601,13,56.7853031368631,60.40077733422719,111.80698738768125,-11.599215782674586,-71.99999311690178,LOS,0.0,1.240717695633861,27.66637474989221,85.9495123026883,True,20.0,98.8834652665681,False,0.0,1.0490040393180369,54.87774474995897,4.018330547967056,1.0
19603,13,55.17708307929481,60.762439802576594,112.36965474494656,-11.237553314325186,-71.99999311690178,LOS,0.0,1.240717695633861,29.226290160350132,88.2328385214774,True,5.0,118.86822516327824,False,0.0,1.2978070919586593,57.132522519413726,3.6360669637267744,0.0
19605,13,66.2140389040542,62.8524554200342,112.29882722716349,-9.147537696867582,-71.99999311690178,LOS,0.0,1.240717695633861,27.952443113161284,88.31180259920698,True,5.0,265.5221001368205,False,0.0,2.0659935105374774,58.56433515442875,3.317828769811309,0.0
19609,13,88.38143538687473,53.052119032669225,116.15620984918004,-18.94787408423255,-71.99999311690178,LOS,0.0,1.240717695633861,27.05455877608064,87.33753522027654,True,20.0,199.1035573781498,False,0.0,0.5258157329383616,58.8308781965746,3.402890876258661,0.0
19617,13,133.44034715410243,46.00283721367926,119.7522451836748,-25.99715590322252,-71.99999311690178,LOS,0.0,1.240717695633861,25.75653769808365,87.25221382341081,True,10.0,262.7061912875048,False,0.0,0.2374154229107923,52.190932201643385,3.3293230564295486,1.0
19624,13,171.05825649028557,50.14546553991177,122.64913165867614,-21.854527576990005,-71.99999311690178,LOS,0.0,1.240717695633861,26.33923177906561,86.38566584325483,True,10.0,89.59437814860414,False,0.0,1.2007716014099978,49.285146510070675,1.9010544160631124,2.0
19631,13,195.82402792231304,48.30740610977463,123.67619201484332,-23.692587007127152,-71.99999311690178,LOS,0.0,1.240717695633861,27.083219382431693,87.72211931194275,True,10.0,299.13774903402,False,0.0,0.9962320301975498,48.84806625135948,2.2234210490400397,2.0
19652,13,120.0173729522564,51.56738786072512,120.40359879001596,-20.432605256176657,-71.99999311690178,LOS,0.0,1.240717695633861,27.947685152230925,85.6975547474075,True,40.0,279.3238556469003,False,0.0,0.9933432691923286,51.03980813072725,1.9294208184911572,2.0
19665,13,65.13112308397989,58.95706803842815,112.5519674602603,-13.04292507847363,-71.99999311690178,LOS,0.0,1.240717695633861,28.21341880255239,85.18426951325715,True,10.0,183.42921750072065,False,0.0,0.8931085318190765,56.2200282253901,2.3572280551962224,1.0
19668,13,52.19546419236213,59.11460046029349,111.25153083601846,-12.885392656608287,-71.99999311690178,LOS,0.0,1.240717695633861,26.76967654153466,88.61752256516539,True,40.0,167.70266843544752,False,0.0,0.6864577585957505,57.4051069041008,2.648985763882028,0.0
19675,13,74.25917712468734,57.988859547314135,114.42783722891232,-14.011133569587644,-71.99999311690178,LOS,0.0,1.240717695633861,27.3123425529176,86.72573726469692,True,20.0,146.19010412311292,False,0.0,1.1007035468667177,59.07007748924415,1.5897679111633871,0.0
19679,13,90.17550062338567,57.548178615569896,116.23466302081822,-14.451814501331882,-71.99999311690178,LOS,0.0,1.240717695633861,27.40806114623028,87.79651727804409,True,20.0,157.5876032356083,False,0.0,1.5075955676515571,57.878367848785786,2.295611252524245,0.0
19688,13,126.32988065141464,55.00812702836245,118.50708135944052,-16.991866088539325,-71.99999311690178,LOS,0.0,1.240717695633861,26.855399672925472,90.0,True,5.0,281.3532710855696,False,0.0,1.4174949720310015,54.7224180435921,2.2642670849760282,1.0
19689,13,130.13833016543438,54.099563127514095,119.16695803748594,-17.900429989387682,-71.99999311690178,LOS,0.0,1.240717695633861,26.998607579198517,86.50548971391517,True,10.0,129.31157728547782,False,0.0,1.338606115617675,54.37755649478652,2.0373152117116313,1.0
19692,13,141.2187868553587,50.32845312957359,122.3133342573314,-21.671539987328185,-71.99999311690178,LOS,0.0,1.240717695633861,26.400810767085343,86.03101508360565,True,40.0,212.55716906655545,False,0.0,1.1592561992200296,53.60190713838891,2.436354172483798,1.0
