time_min,day,distance_m,snr_db,path_loss_db,rsrp_dbm,noise_dbm,channel_state,blockage_loss_db,beamwidth_deg,temperature_c,humidity_percent,is_raining,rain_rate,fog_visibility_m,path_loss_anomaly,excess_loss_db,fading_gain
31,0,130.60514042022612,52.0163239877847,118.5056127724712,-19.983669129117075,-71.99999311690178,LOS,0.0,1.240717695633861,24.501379426401265,75.66248915511244,False,0.0,,False,0.0,0.7115318816848523
32,0,124.73210781955784,53.480889791470624,117.83576086023847,-18.519103325431153,-71.99999311690178,LOS,0.0,1.240717695633861,24.469019793616525,82.18539847762153,False,0.0,,False,0.0,0.8544088801670718
33,0,118.75068954445646,55.12903574051983,117.0393164916106,-16.870957376381945,-71.99999311690178,LOS,0.0,1.240717695633861,23.39039268899607,75.12371293977655,False,0.0,,False,0.0,1.0395273294208909
34,0,112.75059558658234,55.82522788462731,116.48568909245314,-16.174765232274467,-71.99999311690178,LOS,0.0,1.240717695633861,23.550770132563873,84.54701650891634,False,0.0,,False,0.0,1.074217902832057
35,0,106.7685237645962,54.56828168580147,116.79015126697432,-17.431711431100304,-71.99999311690178,LOS,0.0,1.240717695633861,24.270112908206425,90.0,False,0.0,,False,0.0,0.8626685861124229
36,0,100.81057750023817,55.68006187931726,115.52567152070608,-16.31993123758452,-71.99999311690178,LOS,0.0,1.240717695633861,24.530149338716708,79.53516591322438,False,0.0,,False,0.0,0.8328638809384785
37,0,94.8645686040798,54.80923910212757,115.41399366144468,-17.190754014774207,-71.99999311690178,LOS,0.0,1.240717695633861,23.370913744546126,80.75957892745346,False,0.0,,False,0.0,0.6642383783851761
38,0,88.88588370735006,56.52437659755107,114.84910684274475,-15.475616519350712,-71.99999311690178,LOS,0.0,1.240717695633861,24.361272868184308,79.66820772870585,False,0.0,,False,0.0,0.8656633527197016
39,0,82.87775619859626,57.17701967782465,113.8152200447625,-14.822973439077124,-71.99999311690178,LOS,0.0,1.240717695633861,23.98700294255429,74.70280008407352,False,0.0,,False,0.0,0.792911397533751
40,0,76.86425614980483,60.005350423780285,113.45191919092512,-11.994642693121492,-71.99999311690178,LOS,0.0,1.240717695633861,22.12440898163757,86.31285676181703,False,0.0,,False,0.0,1.3987099031362558
41,0,70.9103825067846,57.76248702524787,112.816083747095,-14.237506091653904,-71.99999311690178,LOS,0.0,1.240717695633861,23.83398966570248,71.17235905461939,False,0.0,,False,0.0,0.7208713501495964
42,0,64.92466514076006,61.926645165957126,111.81765060331462,-10.07334795094465,-71.99999311690178,LOS,0.0,1.240717695633861,24.45519996608037,88.95934123398968,False,0.0,,False,0.0,1.4942740871746274
43,0,58.92682641174293,59.35808152616302,111.24691079645233,-12.64191159073876,-71.99999311690178,LOS,0.0,1.240717695633861,24.41443215434958,79.93545375318529,False,0.0,,False,0.0,0.7252703454456637
44,0,52.89046699756926,62.35656536832551,110.03945882656056,-9.643427748576267,-71.99999311690178,LOS,0.0,1.240717695633861,22.882843956720976,86.01601620561561,False,0.0,,False,0.0,1.0954766065040473
45,0,53.08200666436745,60.87455559275362,109.89762890750129,-11.125437524148156,-71.99999311690178,LOS,0.0,1.240717695633861,23.640873701905107,88.16523647470459,False,0.0,,False,0.0,0.7537357913183
46,0,58.63011783787863,58.97776507656519,110.95850376746613,-13.022228040336586,-71.99999311690178,LOS,0.0,1.240717695633861,25.052549627406595,82.40109627777503,False,0.0,,False,0.0,0.6217668630974492
47,0,64.1320837238665,58.61868199780098,111.81897921452973,-13.381311119100804,-71.99999311690178,LOS,0.0,1.240717695633861,24.701946062126076,83.16601571368228,False,0.0,,False,0.0,0.6978575951965184
48,0,69.64679988865402,60.90954249781623,112.39822078474086,-11.090450619085546,-71.99999311690178,LOS,0.0,1.240717695633861,25.219531986824332,74.82309963673939,False,0.0,,False,0.0,1.3513785354978853
49,0,75.32884338306528,58.646476716328756,113.08850907022857,-13.353516400573023,-71.99999311690178,LOS,0.0,1.240717695633861,23.526154414456425,75.23832710080448,False,0.0,,False,0.0,0.9408042420760541
50,0,81.27791774281255,58.39280290379918,113.66807423730332,-13.607190213102601,-71.99999311690178,LOS,0.0,1.240717695633861,23.828333133674484,78.7586107794597,False,0.0,,False,0.0,1.0141177925576133
51,0,87.20437722383467,55.82191253065527,114.38061267167643,-16.178080586246512,-71.99999311690178,LOS,0.0,1.240717695633861,25.124032675649417,79.0218405126364,False,0.0,,False,0.0,0.6610787672106342
52,0,93.13117126294887,55.16494132329646,115.21983057320524,-16.835051793605317,-71.99999311690178,LOS,0.0,1.240717695633861,23.7036890605016,80.42935622818418,False,0.0,,False,0.0,0.6894104751687692
53,0,99.01692215551934,58.69588719530672,115.37793594717124,-13.30410592159506,-71.99999311690178,LOS,0.0,1.240717695633861,23.6880473314258,82.24781100170766,False,0.0,,False,0.0,1.612066683605081
54,0,104.80424781629695,58.1761818618169,115.88604893566185,-13.823811255084873,-71.99999311690178,LOS,0.0,1.240717695633861,24.96784532021858,79.67751485576001,False,0.0,,False,0.0,1.6077694347889868
55,0,110.41926821285178,55.057681596565814,116.30756596186515,-16.94231152033596,-71.99999311690178,LOS,0.0,1.240717695633861,22.771892691018472,72.03374323956054,False,0.0,,False,0.0,0.8640232800161791
56,0,116.1323243056689,53.982259333947766,116.7191740444074,-18.017733782954007,-71.99999311690178,LOS,0.0,1.240717695633861,23.7627569919593,86.00690300401762,False,0.0,,False,0.0,0.7415561246055373
57,0,121.87392998849134,51.75056385766594,117.175675774551,-20.249429259235843,-71.99999311690178,LOS,0.0,1.240717695633861,24.61473443723077,80.18011096925905,False,0.0,,False,0.0,0.492747751888404
58,0,127.5396176822996,54.609790818406466,118.13838132317983,-17.39020229849531,-71.99999311690178,LOS,0.0,1.240717695633861,24.177369722720563,85.2047317790652,False,0.0,,False,0.0,1.188003998782044
59,0,133.18832299224465,53.81168922730272,117.96099527753856,-18.188303889599055,-71.99999311690178,LOS,0.0,1.240717695633861,24.614716184656487,78.55461924852638,False,0.0,,False,0.0,0.9490063945811664
60,0,138.8943591711691,53.74183665900118,118.50819447423605,-18.258156457900597,-71.99999311690178,LOS,0.0,1.240717695633861,25.084225723223774,77.49228659471572,False,0.0,,False,0.0,1.059262997485105
61,0,144.6967413226922,51.22950802073902,119.46330961542054,-20.770485096162755,-71.99999311690178,LOS,0.0,1.240717695633861,23.64085141984508,75.80267268663653,False,0.0,,False,0.0,0.7400864482937995
62,0,150.47556536329395,51.26923463226177,119.35767036578505,-20.730758484640003,-71.99999311690178,LOS,0.0,1.240717695633861,24.242556840561242,86.4962766524816,False,0.0,,False,0.0,0.7289390024486017
63,0,156.09588415203459,53.30186347664229,119.76994199502462,-18.698129640259488,-71.99999311690178,LOS,0.0,1.240717695633861,22.401990641055665,75.08404959797983,False,0.0,,False,0.0,1.2799153143220403
64,0,161.83064491219457,53.4892815016044,119.62828377276504,-18.510711615297375,-71.99999311690178,LOS,0.0,1.240717695633861,24.397315883340745,77.62557359618717,False,0.0,,False,0.0,1.2934725475247248
65,0,167.5673082996458,51.27257168091458,119.92510207093575,-20.7274214359872,-71.99999311690178,LOS,0.0,1.240717695633861,23.21712539284666,74.61571815664672,False,0.0,,False,0.0,0.8313196833107624
66,0,173.40306429784812,53.24040382496699,120.40124490785925,-18.759589291934788,-71.99999311690178,LOS,0.0,1.240717695633861,23.65125366632604,83.20926827570456,False,0.0,,False,0.0,1.4593704949610415
67,0,179.24652975464568,49.735815947440216,120.61193728564504,-22.26417716946156,-71.99999311690178,LOS,0.0,1.240717695633861,23.562656329745096,84.0465312211712,False,0.0,,False,0.0,0.6835590092152335
68,0,185.0181032854998,50.41694095398735,121.50254366333203,-21.583052162914424,-71.99999311690178,LOS,0.0,1.240717695633861,24.411118635860596,72.54493487685832,False,0.0,,False,0.0,0.9816330004602352
69,0,190.74662741353126,50.78329698313552,121.32305908340064,-21.216696133766256,-71.99999311690178,LOS,0.0,1.240717695633861,23.376478701922334,79.97912376959964,False,0.0,,False,0.0,1.0247933415138968
70,0,196.31457794475432,50.35706274622527,121.46057140690701,-21.642930370676513,-71.99999311690178,LOS,0.0,1.240717695633861,24.130704742775457,77.1489847271177,False,0.0,,False,0.0,0.9588796539568694
71,0,197.98174921478292,48.84814275510233,121.90938103245846,-23.151850361799443,-71.99999311690178,LOS,0.0,1.240717695633861,24.391000095247904,84.35289632705619,False,0.0,,False,0.0,0.7511956546689726
72,0,192.07788624412535,50.639843245220675,121.21055188794735,-21.360149871681102,-71.99999311690178,LOS,0.0,1.240717695633861,23.60292111710452,85.7710292692691,False,0.0,,False,0.0,0.966140308204155
73,0,186.19865694598488,50.56130201076752,121.23206806531728,-21.438691106134257,-71.99999311690178,LOS,0.0,1.240717695633861,23.389458934651326,83.75308028536186,False,0.0,,False,0.0,0.953537321269824
74,0,180.23985832196897,50.1196291535731,120.60951965833978,-21.880363963328676,-71.99999311690178,LOS,0.0,1.240717695633861,24.221299243654354,84.61666350546227,False,0.0,,False,0.0,0.7463036566001506
75,0,174.2828504504246,50.630055677065506,120.26759585037397,-21.36993743983627,-71.99999311690178,LOS,0.0,1.240717695633861,23.99142997541533,89.49367943813637,False,0.0,,False,0.0,0.7758286995822712
76,0,168.26858874768342,53.58879492714885,120.2886625200989,-18.41119818975293,-71.99999311690178,LOS,0.0,1.240717695633861,24.360320740376228,76.092719937367,False,0.0,,False,0.0,1.540800579196911
77,0,162.27421487589942,52.78875371961303,119.89891577619872,-19.211239397288754,-71.99999311690178,LOS,0.0,1.240717695633861,23.807899265475882,83.59744175399044,False,0.0,,False,0.0,1.1715683694726835
78,0,156.33900205995343,51.33112712748984,119.37296136037922,-20.668865989411934,-71.99999311690178,LOS,0.0,1.240717695633861,25.412212198871615,75.07607054110393,False,0.0,,False,0.0,0.7420096221250876
79,0,150.42002069005682,51.747844361112165,120.00392522840448,-20.252148755789612,-71.99999311690178,LOS,0.0,1.240717695633861,24.324866724391924,82.90234047133457,False,0.0,,False,0.0,0.9444471214299355
80,0,144.46654469591527,50.71272680040467,118.81318094359197,-21.28726631649711,-71.99999311690178,LOS,0.0,1.240717695633861,24.974585323294512,81.83125409322648,False,0.0,,False,0.0,0.5657068827940848
81,0,138.50094688129602,51.931080523338224,119.17559780953667,-20.06891259356355,-71.99999311690178,LOS,0.0,1.240717695633861,25.070608297468997,80.38458880229288,False,0.0,,False,0.0,0.814082692334175
82,0,132.57089942084514,54.34611482742195,118.10727589001625,-17.653878289479827,-71.99999311690178,LOS,0.0,1.240717695633861,25.19640599553884,80.5360196686047,False,0.0,,False,0.0,1.11004289155634
83,0,126.65179315933418,55.57482893748257,117.77159955007195,-16.425164179419205,-71.99999311690178,LOS,0.0,1.240717695633861,24.105001493414402,85.1753239089921,False,0.0,,False,0.0,1.3634635650547904
84,0,120.68179862831299,53.92382784414244,117.08007301635524,-18.076165272759336,-71.99999311690178,LOS,0.0,1.240717695633861,23.791935104729614,80.55748716749575,False,0.0,,False,0.0,0.7950432859419652
85,0,114.80892074866503,56.603879859958035,116.77437637460052,-15.396113256943744,-71.99999311690178,LOS,0.0,1.240717695633861,24.711215640252917,80.23238791789083,False,0.0,,False,0.0,1.3734925616122413
86,0,108.98519064258222,52.839878288790764,116.78222022685371,-19.160114828111013,-71.99999311690178,LOS,0.0,1.240717695633861,24.338213505297386,81.38129097904,False,0.0,,False,0.0,0.5783763682045724
87,0,103.23852016045491,57.05151217473413,115.6936952508468,-14.948480942167652,-71.99999311690178,LOS,0.0,1.240717695633861,25.952418190320007,82.45194316371192,False,0.0,,False,0.0,1.1871932833092382
88,0,97.50042973342143,58.47721611795759,115.22652551305764,-13.522776998944186,-71.99999311690178,LOS,0.0,1.240717695633861,23.772790832609182,82.64575810054534,False,0.0,,False,0.0,1.480385598074118
89,0,91.70473843584668,57.07231087135696,114.7096979154841,-14.927682245544819,-71.99999311690178,LOS,0.0,1.240717695633861,25.122351961889997,77.19700543511755,False,0.0,,False,0.0,0.951046095655674
90,0,85.94413984184858,58.40247257009407,114.25166021138848,-13.597520546807706,-71.99999311690178,LOS,0.0,1.240717695633861,24.845202218102845,85.62905393155778,False,0.0,,False,0.0,1.1625562263239047
91,0,80.054314269858,57.55078168378967,113.47369845770973,-14.449211433112104,-71.99999311690178,LOS,0.0,1.240717695633861,22.474698261196348,83.0749907082926,False,0.0,,False,0.0,0.7988195819609878
92,0,74.16671144667784,58.59219876105921,112.86802830807002,-13.407794355842572,-71.99999311690178,LOS,0.0,1.240717695633861,23.787945914197294,85.21329101540442,False,0.0,,False,0.0,0.8831274727647717
93,0,68.24485908846232,60.28617417485826,112.09222287143484,-11.713818942043519,-71.99999311690178,LOS,0.0,1.240717695633861,23.567470744430114,83.99141701984472,False,0.0,,False,0.0,1.0910392961752078
94,0,62.27976476615819,60.17795356759584,112.12434578493462,-11.822039549305934,-71.99999311690178,LOS,0.0,1.240717695633861,23.693453736232566,87.2106928632034,False,0.0,,False,0.0,1.0720884656466108
95,0,56.33346739326787,57.42492653153466,111.63634126931558,-14.575066585367118,-71.99999311690178,LOS,0.0,1.240717695633861,24.323185309074567,88.70570024781524,False,0.0,,False,0.0,0.5083086127157056
96,0,50.3691469548936,63.12667955410052,109.62445483674234,-8.87331356280126,-71.99999311690178,LOS,0.0,1.240717695633861,24.440940195688093,78.35293757294288,False,0.0,,False,0.0,1.1888145926447178
97,0,55.571787202184545,61.63950005811715,111.00155998249866,-10.360493058784623,-71.99999311690178,LOS,0.0,1.240717695633861,23.336336278290045,84.50336468923898,False,0.0,,False,0.0,1.1590620659471436
98,0,61.57039708477018,59.85638164784494,111.41202307315662,-12.14361146905684,-71.99999311690178,LOS,0.0,1.240717695633861,23.167198833563113,79.07852775099511,False,0.0,,False,0.0,0.8449697479903212
99,0,67.52099116741522,59.386490786142645,112.27074864067949,-12.613502330759129,-71.99999311690178,LOS,0.0,1.240717695633861,25.507889496427925,89.01759819674312,False,0.0,,False,0.0,0.9241120451246002
100,0,73.4907228925124,57.463684275087815,113.688091082322,-14.536308841813959,-71.99999311690178,LOS,0.0,1.240717695633861,24.173032770457645,80.4493153282025,False,0.0,,False,0.0,0.8225801478776058
101,0,79.47928831462227,58.29286471275569,113.41328270776857,-13.70712840414609,-71.99999311690178,LOS,0.0,1.240717695633861,24.009895632301472,81.99110836712582,False,0.0,,False,0.0,0.9345777350126586
102,0,85.36812323583325,57.16119059367456,114.06096843530585,-14.838802523227217,-71.99999311690178,LOS,0.0,1.240717695633861,23.308198252715727,82.6930518191203,False,0.0,,False,0.0,0.8360198538399609
103,0,91.27280476451708,52.67385357367671,114.84851229172679,-19.326139543225068,-71.99999311690178,LOS,0.0,1.240717695633861,23.371011524244086,83.62071948662617,False,0.0,,False,0.0,0.35664593211955864
104,0,97.20671120963051,56.15561113464807,115.53455354220986,-15.844381982253706,-71.99999311690178,LOS,0.0,1.240717695633861,24.201792805669896,72.4850710652111,False,0.0,,False,0.0,0.9311446578788726
105,0,103.0582387712127,55.52017709464087,115.95893919104203,-16.479816022260902,-71.99999311690178,LOS,0.0,1.240717695633861,24.353939883132302,76.61066578254214,False,0.0,,False,0.0,0.8869769152273193
106,0,108.87522552790152,54.25526184971997,116.71946651400577,-17.744731267181805,-71.99999311690178,LOS,0.0,1.240717695633861,24.166435993762374,80.95265902868472,False,0.0,,False,0.0,0.7897207052381023
107,0,114.67628808220522,53.21520575316525,116.78945231787382,-18.784787363736527,-71.99999311690178,LOS,0.0,1.240717695633861,24.116877637417254,87.9132270067786,False,0.0,,False,0.0,0.6316354485262468
108,0,120.51726587516711,54.416296851952794,117.12177661580495,-17.583696264948983,-71.99999311690178,LOS,0.0,1.240717695633861,23.742456841800692,74.92793189038358,False,0.0,,False,0.0,0.8991000774695164
109,0,126.44027226643442,54.73994874787448,117.57648018170401,-17.2600443690273,-71.99999311690178,LOS,0.0,1.240717695633861,24.586895153243344,82.44338662652576,False,0.0,,False,0.0,1.075582137770241
110,0,132.39050490601582,50.99172117545069,117.87075055133153,-21.00827194145108,-71.99999311690178,LOS,0.0,1.240717695633861,23.700422173116138,87.52637990435333,False,0.0,,False,0.0,0.4855655435578105
111,0,138.35328178894528,53.00626252611978,118.44094811618149,-18.993730590782,-71.99999311690178,LOS,0.0,1.240717695633861,24.52990691094919,85.17711136386805,False,0.0,,False,0.0,0.8804845759565578
112,0,144.36200094950524,53.07780500381118,119.22013760904474,-18.9221881130906,-71.99999311690178,LOS,0.0,1.240717695633861,24.32405639176328,81.082819131865,False,0.0,,False,0.0,1.071013511092192
113,0,150.30675958255463,53.00219420992357,119.02516347169707,-18.9977989069782,-71.99999311690178,LOS,0.0,1.240717695633861,25.392734437044975,83.05332513092586,False,0.0,,False,0.0,1.0063208164592596
114,0,156.267975689547,52.32430047755838,119.65579941443018,-19.6756926393434,-71.99999311690178,LOS,0.0,1.240717695633861,24.320806670200938,75.22444756197457,False,0.0,,False,0.0,0.9954298905628625
115,0,162.2438686539394,53.44251448751079,119.74445342930797,-18.55747862939098,-71.99999311690178,LOS,0.0,1.240717695633861,23.70351836933064,75.42454838225692,False,0.0,,False,0.0,1.3143089944415363
116,0,168.22715405004806,52.97610086478227,119.96607850676232,-19.023892252119513,-71.99999311690178,LOS,0.0,1.240717695633861,24.898251029815807,88.01226440583835,False,0.0,,False,0.0,1.2422775173548863
117,0,174.14914602582013,50.67217322273197,120.53283618028553,-21.327819894169807,-71.99999311690178,LOS,0.0,1.240717695633861,23.135416575824785,88.35622132519597,False,0.0,,False,0.0,0.8327250487122484
118,0,179.93508090073675,49.49603894082288,120.71349909381985,-22.5039541760789,-71.99999311690178,LOS,0.0,1.240717695633861,25.09657188879315,77.34928367343204,False,0.0,,False,0.0,0.6621471159461727
119,0,185.6684285841692,50.69784240242245,120.97115576949746,-21.30215071447932,-71.99999311690178,LOS,0.0,1.240717695633861,24.23773380348991,78.20299909449311,False,0.0,,False,0.0,0.9266175160397119
120,0,191.32813113674976,51.7640808808444,121.10420178909028,-20.235912236057377,-71.99999311690178,LOS,0.0,1.240717695633861,23.63182443198327,85.65480812277536,False,0.0,,False,0.0,1.22131855526233
121,0,196.9716136379355,48.107835657457045,121.40686085828894,-23.892157459444732,-71.99999311690178,LOS,0.0,1.240717695633861,24.77477687760978,82.91034454386332,False,0.0,,False,0.0,0.5642484047182504
122,0,197.4122973429676,48.41281414184067,121.8402355621025,-23.587178975061107,-71.99999311690178,LOS,0.0,1.240717695633861,25.49558245533775,84.8598671431248,False,0.0,,False,0.0,0.6688144670450996
123,0,191.59854513037996,50.27564094979596,121.31510720345184,-21.724352167105824,-71.99999311690178,LOS,0.0,1.240717695633861,24.54134002013267,74.61514091925844,False,0.0,,False,0.0,0.9100714780308633
124,0,185.8804162102458,49.63799753530102,121.2615683050797,-22.36199558160076,-71.99999311690178,LOS,0.0,1.240717695633861,24.02255475988207,70.96502932801803,False,0.0,,False,0.0,0.7761707500465227
125,0,179.98921485765536,49.90220062306017,120.80877366858056,-22.097792493841606,-71.99999311690178,LOS,0.0,1.240717695633861,24.760673586640095,82.3556786952185,False,0.0,,False,0.0,0.7431870225920061
126,0,174.08732310838235,52.02475502911088,120.90052253241456,-19.975238087790903,-71.99999311690178,LOS,0.0,1.240717695633861,24.02710387428794,77.80757124424647,False,0.0,,False,0.0,1.2374522351992052
127,0,168.13706093246387,49.87393800967374,120.0465400942215,-22.126055107228034,-71.99999311690178,LOS,0.0,1.240717695633861,25.219113101372834,83.82543721097274,False,0.0,,False,0.0,0.6195102533998152
128,0,162.1743206336058,51.71600840431707,119.76662892744322,-20.283984712584704,-71.99999311690178,LOS,0.0,1.240717695633861,24.505776880155665,88.5477645844806,False,0.0,,False,0.0,0.8876963240807583
129,0,156.28190071367715,54.62459521618891,119.31355195188326,-17.375397900712873,-71.99999311690178,LOS,0.0,1.240717695633861,25.14070617182286,76.0842108133139,False,0.0,,False,0.0,1.5624833750676241
130,0,150.42164489559835,53.70144012351385,119.30796840777226,-18.29855299338793,-71.99999311690178,LOS,0.0,1.240717695633861,25.333805181628534,70.0,False,0.0,,False,0.0,1.2616576967010817
131,0,144.5916977557469,54.65755323798746,118.69837662113586,-17.342439878914323,-71.99999311690178,LOS,0.0,1.240717695633861,24.2513866867204,82.517120757608,False,0.0,,False,0.0,1.3664497773775588
132,0,138.73979934373088,52.235788762550456,118.27216391830015,-19.76420435435132,-71.99999311690178,LOS,0.0,1.240717695633861,25.454623675664013,87.47508046406776,False,0.0,,False,0.0,0.7092444669308335
133,0,132.80895867089367,53.182346888505876,118.01293020897619,-18.817646228395905,-71.99999311690178,LOS,0.0,1.240717695633861,25.316465262744774,79.10246117428993,False,0.0,,False,0.0,0.830861046053005
134,0,126.85256297468493,55.0205680881941,117.49041183543524,-16.979425028707674,-71.99999311690178,LOS,0.0,1.240717695633861,25.426382432926555,76.12393820186146,False,0.0,,False,0.0,1.1248605364691082
135,0,120.85006782324064,55.270705279268725,117.0902625075788,-16.729287837633052,-71.99999311690178,LOS,0.0,1.240717695633861,23.864622484515756,79.4178953909966,False,0.0,,False,0.0,1.0866694731891273
136,0,114.86610344875692,53.41327432422929,116.75473590816026,-18.58671879267249,-71.99999311690178,LOS,0.0,1.240717695633861,24.100181883091032,85.14888220148705,False,0.0,,False,0.0,0.6558457544810301
137,0,108.85285019065236,54.99794962708346,116.6493592440093,-17.002043489818323,-71.99999311690178,LOS,0.0,1.240717695633861,24.80490742080103,85.80329424773666,False,0.0,,False,0.0,0.9220013892081104
