time_min,day,distance_m,snr_db,path_loss_db,rsrp_dbm,noise_dbm,channel_state,blockage_loss_db,beamwidth_deg,temperature_c,humidity_percent,is_raining,rain_rate,fog_visibility_m,path_loss_anomaly,excess_loss_db,fading_gain
14,0,175.30677831412575,44.0689317170426,124.95781581079486,-20.42076710520908,-64.48969882225168,LOS,0.0,0.6977068331498617,22.842138971881653,78.3351128206749,False,0.0,,False,0.0,0.898886526014925
15,0,180.96589092204428,42.88903952937678,125.45450048894389,-21.6006592928749,-64.48969882225168,LOS,0.0,0.6977068331498617,25.50601179059017,79.54053364387887,False,0.0,,False,0.0,0.7680404963413093
16,0,186.65980736145062,42.957062040651515,125.14921811939163,-21.532636781600168,-64.48969882225168,LOS,0.0,0.6977068331498617,24.214694355689797,82.73920906034031,False,0.0,,False,0.0,0.7272071391187024
17,0,192.16939174689043,43.09110320019508,126.60522541661598,-21.398595622056604,-64.48969882225168,LOS,0.0,0.6977068331498617,24.05187569027895,80.84302537628608,False,0.0,,False,0.0,1.0487282802692672
18,0,197.71673205663424,41.47176187063306,126.64619640127347,-23.017936951618626,-64.48969882225168,LOS,0.0,0.6977068331498617,23.834221014953872,82.0522070945541,False,0.0,,False,0.0,0.7291652193819778
19,0,196.62313503208662,39.58918050122716,125.66046821139842,-24.900518321024517,-64.48969882225168,LOS,0.0,0.6977068331498617,23.684818306658716,87.06982000282332,False,0.0,,False,0.0,0.37669945253733805
20,0,191.13215732205336,40.6913794423355,130.73468172224383,-23.79831937991618,-64.48969882225168,LOS,0.0,0.6977068331498617,24.954370519174905,71.83873738504842,False,0.0,,False,0.0,1.5618388958036549
21,0,185.49015776063624,39.42250039163126,130.4112182086131,-25.06719843062042,-64.48969882225168,LOS,0.0,0.6977068331498617,24.81897499671582,88.74245014415442,False,0.0,,False,0.0,1.0824353770639363
22,0,179.802557373707,41.673175613470555,124.77192514021152,-22.816523208781128,-64.48969882225168,LOS,0.0,0.6977068331498617,23.295499142347786,81.71788188798739,False,0.0,,False,0.0,0.49606683533055385
23,0,174.18929127564246,45.295936046814845,124.50995762234069,-19.19376277543684,-64.48969882225168,LOS,0.0,0.6977068331498617,23.065506838005653,87.04230855178032,False,0.0,,False,0.0,1.0755224613751113
24,0,168.65042381647018,42.00573769749845,125.02840548275138,-22.48396112475323,-64.48969882225168,LOS,0.0,0.6977068331498617,23.95093489140926,86.22515812165791,False,0.0,,False,0.0,0.568125700169786
25,0,163.45098082233844,46.483769169081334,123.94409518624038,-18.005929653170348,-64.48969882225168,LOS,0.0,0.6977068331498617,22.88549892680298,71.23607105445731,False,0.0,,False,0.0,1.241127942399545
26,0,158.26678163715252,45.32511217920222,123.62956149854992,-19.164586643049464,-64.48969882225168,LOS,0.0,0.6977068331498617,25.83752195579851,80.39175912726569,False,0.0,,False,0.0,0.8840920505270051
27,0,152.8809777862716,45.88445587514743,124.00353274189187,-18.60524294710425,-64.48969882225168,LOS,0.0,0.6977068331498617,24.206901720694155,83.96934864153904,False,0.0,,False,0.0,1.0960464997630794
28,0,147.64440244094789,47.97992584395527,123.17148788795073,-16.509772978296407,-64.48969882225168,LOS,0.0,0.6977068331498617,23.98893355393728,73.37203706364899,False,0.0,,False,0.0,1.4661266598275413
29,0,142.20868695499007,41.586591636302934,125.90584336413825,-22.90310718594875,-64.48969882225168,LOS,0.0,0.6977068331498617,23.879668799213718,85.14578641310581,False,0.0,,False,0.0,0.6313549907213486
30,0,136.67647063526485,47.33837730470159,122.31311192788975,-17.151321517550095,-64.48969882225168,LOS,0.0,0.6977068331498617,22.963493241796616,85.79688308838941,False,0.0,,False,0.0,1.0379562325732894
31,0,131.22372538862797,48.6768151134299,122.41614400410309,-15.812883708821781,-64.48969882225168,LOS,0.0,0.6977068331498617,23.88376722976002,85.42965374194787,False,0.0,,False,0.0,1.4465252852960773
32,0,125.74330402727061,47.75945113377632,122.02884974606958,-16.730247688475366,-64.48969882225168,LOS,0.0,0.6977068331498617,24.731895939276676,78.5377715255053,False,0.0,,False,0.0,1.071174451392583
33,0,120.18891458904012,47.719239711030355,121.30799854556183,-16.770459111221328,-64.48969882225168,LOS,0.0,0.6977068331498617,24.71615698336501,80.42115288692831,False,0.0,,False,0.0,0.8989881009614971
34,0,114.61857924848611,48.267003803278534,120.87544524194055,-16.22269501897315,-64.48969882225168,LOS,0.0,0.6977068331498617,23.455382408728298,76.54029354057077,False,0.0,,False,0.0,0.9231558418282861
35,0,109.11882767689802,50.02642285499431,120.69768512112597,-14.463275967257372,-64.48969882225168,LOS,0.0,0.6977068331498617,24.648707298226928,76.42017007574513,False,0.0,,False,0.0,1.3287427728969845
36,0,103.59055755067203,46.6765258987067,120.05993889659761,-17.813172923544982,-64.48969882225168,LOS,0.0,0.6977068331498617,22.64567967179548,74.3991271677627,False,0.0,,False,0.0,0.5304892617970711
37,0,97.98856312849216,49.229424736710364,119.61266009363123,-15.260274085541317,-64.48969882225168,LOS,0.0,0.6977068331498617,24.884769872659124,73.29916333828359,False,0.0,,False,0.0,0.8614669109679521
38,0,92.35372397519122,49.84221758033209,120.43928813115363,-14.647481241919591,-64.48969882225168,LOS,0.0,0.6977068331498617,23.813546641346683,77.32998803401408,False,0.0,,False,0.0,1.1999984606098766
39,0,86.70903477033634,50.131818882774525,118.57249175514754,-14.357879939477154,-64.48969882225168,LOS,0.0,0.6977068331498617,23.985019647321458,80.67172455009954,False,0.0,,False,0.0,0.83456694905858
40,0,81.24302144238362,51.282050086784004,117.70574169778706,-13.207648735467679,-64.48969882225168,LOS,0.0,0.6977068331498617,23.35607775286335,82.86454725931164,False,0.0,,False,0.0,0.8908596653731046
41,0,75.98556686804532,44.66248827844706,122.8620923469676,-19.827210543804625,-64.48969882225168,LOS,0.0,0.6977068331498617,24.44174557985776,77.93398443818266,False,0.0,,False,0.0,0.6360454940972505
42,0,70.81847866194099,52.8117021826947,116.49207984642636,-11.677996639556977,-64.48969882225168,LOS,0.0,0.6977068331498617,22.675172838617677,71.9138928547225,False,0.0,,False,0.0,0.9580944417765362
43,0,65.80609088007355,53.226265647118176,117.12863132259349,-11.263433175133507,-64.48969882225168,LOS,0.0,0.6977068331498617,23.643503732255738,81.56261619784907,False,0.0,,False,0.0,1.2204495026519666
44,0,60.88917986132682,54.9080090063759,116.64093515366375,-9.581689815875782,-64.48969882225168,LOS,0.0,0.6977068331498617,24.59652323326164,81.27864336084824,False,0.0,,False,0.0,1.6066620432753456
45,0,55.74904264522584,53.32604115688773,114.33616173313297,-11.16365766536395,-64.48969882225168,LOS,0.0,0.6977068331498617,25.13410765089384,79.49405025794285,False,0.0,,False,0.0,0.6565236975390429
46,0,50.406176657954454,54.964483286929685,113.48348591190616,-9.525215535322,-64.48969882225168,LOS,0.0,0.6977068331498617,23.724136810410137,84.89566436756047,False,0.0,,False,0.0,0.7867324028469337
47,0,54.924548270428005,52.942942921056556,115.09751291344125,-11.546755901195123,-64.48969882225168,LOS,0.0,0.6977068331498617,24.82059688352857,87.64170851530763,False,0.0,,False,0.0,0.7162682509847125
48,0,60.839263935113046,53.16568026156875,115.10412653180484,-11.324018560682934,-64.48969882225168,LOS,0.0,0.6977068331498617,24.49979357832558,84.93018115886171,False,0.0,,False,0.0,0.7551110004502181
49,0,66.70578600501763,54.06562421172347,115.92342585649466,-10.424074610528216,-64.48969882225168,LOS,0.0,0.6977068331498617,24.85378695750368,82.6413694158536,False,0.0,,False,0.0,1.1218508584280393
50,0,72.51680104884659,52.37732104909377,117.26701179811027,-12.112377773157908,-64.48969882225168,LOS,0.0,0.6977068331498617,23.783319815788147,82.63032710789774,False,0.0,,False,0.0,1.036247277365644
51,0,78.31633585372656,52.180753030046176,117.48419953261813,-12.308945792205508,-64.48969882225168,LOS,0.0,0.6977068331498617,22.66227240091474,81.56721567122224,False,0.0,,False,0.0,1.041178937651505
52,0,84.05601683881713,48.616811445376044,118.64069442430517,-15.872887376875637,-64.48969882225168,LOS,0.0,0.6977068331498617,24.446977538539155,90.0,False,0.0,,False,0.0,0.5981095058009185
53,0,89.6911878309158,48.97169085850458,120.76957079529829,-15.518007963747102,-64.48969882225168,LOS,0.0,0.6977068331498617,22.792726331413185,79.84169578276503,False,0.0,,False,0.0,1.0596349717981126
54,0,95.41626264884229,49.59996906444661,119.13238113695874,-14.889729757805075,-64.48969882225168,LOS,0.0,0.6977068331498617,24.32162697746636,76.8685040839822,False,0.0,,False,0.0,0.8399726355042759
55,0,101.10400217864623,49.263149277139064,121.45652317540602,-15.22654954511262,-64.48969882225168,LOS,0.0,0.6977068331498617,23.843577766234663,78.84841159818565,False,0.0,,False,0.0,1.327386398015056
56,0,106.80197923806854,46.04285239568622,122.02464066351467,-18.446846426565465,-64.48969882225168,LOS,0.0,0.6977068331498617,22.545914929668523,77.49990489536066,False,0.0,,False,0.0,0.7207413247783694
57,0,112.59312530287177,47.375789920021475,120.57288825606571,-17.113908902230204,-64.48969882225168,LOS,0.0,0.6977068331498617,23.264294286755323,79.77621868976347,False,0.0,,False,0.0,0.7012904670511237
58,0,118.37438642821117,45.837268033406254,121.7542000984839,-18.65243078884543,-64.48969882225168,LOS,0.0,0.6977068331498617,25.00157677472551,80.47922328034849,False,0.0,,False,0.0,0.6459173212516099
59,0,124.23039117770413,48.52302403446382,121.47592526293015,-15.96667478778786,-64.48969882225168,LOS,0.0,0.6977068331498617,24.25596684158015,76.53092854658429,False,0.0,,False,0.0,1.124410901353757
60,0,130.11361748104895,43.9976200004464,123.73494900315352,-20.492078821805283,-64.48969882225168,LOS,0.0,0.6977068331498617,24.875059361557824,76.54557052304585,False,0.0,,False,0.0,0.6672475965759771
61,0,136.01006179834357,46.17693735871062,123.74402807651302,-18.31276146354106,-64.48969882225168,LOS,0.0,0.6977068331498617,23.93065364235406,86.39190080285738,False,0.0,,False,0.0,1.1044006696417275
62,0,141.8392530724372,47.187141228533754,122.72488926033495,-17.30255759371793,-64.48969882225168,LOS,0.0,0.6977068331498617,24.17384644358216,81.71811389449107,False,0.0,,False,0.0,1.10213086944857
63,0,147.62009714133154,45.03395940448705,123.33129794394947,-19.455739417764637,-64.48969882225168,LOS,0.0,0.6977068331498617,24.69958860151141,76.18798633774887,False,0.0,,False,0.0,0.7718907785295186
64,0,153.5277795882534,47.01521648324366,123.34427455627805,-17.474482339008016,-64.48969882225168,LOS,0.0,0.6977068331498617,24.595558250231644,84.95999359636748,False,0.0,,False,0.0,1.221741206095912
65,0,159.40965863953951,42.31978920522607,125.71671003607918,-22.169909617025606,-64.48969882225168,LOS,0.0,0.6977068331498617,23.781885791988906,71.95758461642306,False,0.0,,False,0.0,0.71561599965263
66,0,165.17250675333398,47.35112570080298,123.98887294179458,-17.138573121448697,-64.48969882225168,LOS,0.0,0.6977068331498617,23.86375431791652,78.56612232073692,False,0.0,,False,0.0,1.5311931657693274
67,0,171.05788691665336,44.64932639784181,124.42144305574897,-19.84037242440987,-64.48969882225168,LOS,0.0,0.6977068331498617,23.273305482034797,78.35503727862296,False,0.0,,False,0.0,0.9080443554770679
68,0,176.9158258125254,40.8677148919509,127.47698105534697,-23.62198393030079,-64.48969882225168,LOS,0.0,0.6977068331498617,23.19223649291374,88.41639903918129,False,0.0,,False,0.0,0.7682449471143251
69,0,182.82436906502284,41.41534169779243,128.85329443350255,-23.074357124459258,-64.48969882225168,LOS,0.0,0.6977068331498617,23.21150133610618,83.39104481890016,False,0.0,,False,0.0,1.1964477323403273
70,0,188.79357619070876,42.978943155843076,127.41425876699428,-21.510755666408606,-64.48969882225168,LOS,0.0,0.6977068331498617,24.07642793563524,78.26477143742703,False,0.0,,False,0.0,1.2312615289668822
71,0,194.79494330589995,42.40248583977066,126.18053389223257,-22.08721298248102,-64.48969882225168,LOS,0.0,0.6977068331498617,23.394385060073724,70.68119931904829,False,0.0,,False,0.0,0.8115814107558801
72,0,199.19273863494328,42.64786521111187,125.87363562444656,-21.841833611139812,-64.48969882225168,LOS,0.0,0.6977068331498617,23.209836575139565,78.85487221871023,False,0.0,,False,0.0,0.8001661982144936
73,0,194.40001722001588,44.592024944722745,125.53639937954156,-19.897673877528938,-64.48969882225168,LOS,0.0,0.6977068331498617,22.92543905620989,78.52114184335704,False,0.0,,False,0.0,1.1584373466020648
74,0,189.47801321304067,38.22738664647751,131.33676154077875,-26.26231217577417,-64.48969882225168,LOS,0.0,0.6977068331498617,25.472843809650392,79.85818743225161,False,0.0,,False,0.0,1.017290377391256
75,0,185.02347226965537,43.286374022029904,125.37084005868796,-21.203324800221782,-64.48969882225168,LOS,0.0,0.6977068331498617,24.32837368872193,72.08177417493579,False,0.0,,False,0.0,0.8255654812750133
76,0,180.6321305706491,44.58084271162343,125.90519427500773,-19.90885611062825,-64.48969882225168,LOS,0.0,0.6977068331498617,23.53054151567876,90.0,False,0.0,,False,0.0,1.2578643725316812
77,0,176.46164804418055,40.02344363799065,132.0641200712015,-24.46625518426103,-64.48969882225168,LOS,0.0,0.6977068331498617,24.427896058975346,71.66193860402284,False,0.0,,False,0.0,1.8188064626797886
78,0,172.22997389957519,42.43326960400479,127.03946581705385,-22.056429218246887,-64.48969882225168,LOS,0.0,0.6977068331498617,23.50100531636721,73.25818824192342,False,0.0,,False,0.0,0.9961016508973272
79,0,167.88557436646488,45.06307390382689,124.76452141471411,-19.426624918424796,-64.48969882225168,LOS,0.0,0.6977068331498617,23.933484397197976,79.2053845886475,False,0.0,,False,0.0,1.0809102859939186
80,0,163.3608914214235,42.449073792260634,126.7020298677884,-22.040625029991045,-64.48969882225168,LOS,0.0,0.6977068331498617,23.135069440680827,86.66481335041655,False,0.0,,False,0.0,0.9249973398563945
81,0,158.85333085965658,40.915681681015144,127.77207145888026,-23.57401714123654,-64.48969882225168,LOS,0.0,0.6977068331498617,23.709401519874937,79.86875441559101,False,0.0,,False,0.0,0.8313912161434039
82,0,154.3548665380576,45.88524201617158,123.7753371736914,-18.6044568060801,-64.48969882225168,LOS,0.0,0.6977068331498617,24.146059870886017,85.40106428434133,False,0.0,,False,0.0,1.0401309916326216
83,0,150.0884901726066,45.39968908651147,123.50848674684953,-19.09000973574021,-64.48969882225168,LOS,0.0,0.6977068331498617,22.823027350399055,74.52247198597429,False,0.0,,False,0.0,0.874676988704735
84,0,145.78832939355135,38.16922923722184,129.75147420001935,-26.32046958502984,-64.48969882225168,LOS,0.0,0.6977068331498617,24.48228742076457,85.66389887907471,False,0.0,,False,0.0,0.6967876771965624
85,0,141.44570408285972,47.21804988586811,122.67876911015692,-17.27164893638357,-64.48969882225168,LOS,0.0,0.6977068331498617,23.146510558566504,73.42141163042842,False,0.0,,False,0.0,1.0982773252886677
86,0,137.19577120350093,44.151469403276494,122.57245911756092,-20.33822941897519,-64.48969882225168,LOS,0.0,0.6977068331498617,23.404686116917038,81.78330811908123,False,0.0,,False,0.0,0.5289601680407084
87,0,133.0875399343309,47.46626001845731,122.31218547809698,-17.02343880379437,-64.48969882225168,LOS,0.0,0.6977068331498617,23.271666739332147,79.38461035701809,False,0.0,,False,0.0,1.0687464063568737
88,0,129.1328250060956,40.25406148154657,130.55111888254007,-24.23563734070511,-64.48969882225168,LOS,0.0,0.6977068331498617,24.421241313559037,70.73940788782372,False,0.0,,False,0.0,1.3537801882857103
89,0,125.2665600967732,44.44576007701865,124.70758423726181,-20.04393874523304,-64.48969882225168,LOS,0.0,0.6977068331498617,24.09836985548665,84.03866977340537,False,0.0,,False,0.0,0.925474696590062
90,0,121.1980288105301,44.404146178543996,122.6617908591424,-20.085552643707686,-64.48969882225168,LOS,0.0,0.6977068331498617,24.670614225903563,80.28145906302935,False,0.0,,False,0.0,0.5723000996696089
91,0,117.27184992869098,47.17429046129507,121.01195392986516,-17.315408360956607,-64.48969882225168,LOS,0.0,0.6977068331498617,25.19406133285541,70.70035734673996,False,0.0,,False,0.0,0.7407208285695037
92,0,113.11682522062749,51.284046959171505,120.60149000487789,-13.205651863080174,-64.48969882225168,LOS,0.0,0.6977068331498617,25.331654214560054,70.0,False,0.0,,False,0.0,1.7361362862359169
93,0,109.07721203283457,48.03462397402717,120.27188425947396,-16.455074848224513,-64.48969882225168,LOS,0.0,0.6977068331498617,24.467400662331645,85.28079245744871,False,0.0,,False,0.0,0.7615193465066912
94,0,104.96621504074311,43.864642260661064,123.92114946220568,-20.62505656159062,-64.48969882225168,LOS,0.0,0.6977068331498617,23.615289482693118,72.93554868394992,False,0.0,,False,0.0,0.6754750156711613
95,0,100.75283742895105,50.909621696495336,120.07871930425414,-13.580077125756343,-64.48969882225168,LOS,0.0,0.6977068331498617,23.509676578755062,70.0,False,0.0,,False,0.0,1.4120959838535763
96,0,96.58957403529052,48.51253749878378,119.8911646698975,-15.977161323467904,-64.48969882225168,LOS,0.0,0.6977068331498617,23.834964633182135,78.65519527915042,False,0.0,,False,0.0,0.7787540793564436
97,0,92.2660179985254,49.97127988227304,119.48421605069173,-14.518418939978643,-64.48969882225168,LOS,0.0,0.6977068331498617,23.051007555260583,83.98279032155195,False,0.0,,False,0.0,0.9921554242476387
98,0,87.82531235970826,48.89504365076,120.2489063017594,-15.594655171491684,-64.48969882225168,LOS,0.0,0.6977068331498617,25.555481267093416,74.94652870199994,False,0.0,,False,0.0,0.9234749365559611
99,0,83.22974757109688,52.284481353862304,118.88273305590099,-12.205217468389382,-64.48969882225168,LOS,0.0,0.6977068331498617,24.49422826488424,81.18387312616247,False,0.0,,False,0.0,1.471470496449353
100,0,78.44877472973444,52.16423169285008,117.56988448063343,-12.325467129401606,-64.48969882225168,LOS,0.0,0.6977068331498617,24.992886142567045,72.96404593940291,False,0.0,,False,0.0,1.0578929797258538
101,0,73.58632110064453,52.37487900684947,119.2201412372015,-12.114819815402214,-64.48969882225168,LOS,0.0,0.6977068331498617,24.2206017756017,80.40476715585206,False,0.0,,False,0.0,1.6237985235335635
102,0,68.86033243269519,51.765281928982894,118.28592324885328,-12.724416893268788,-64.48969882225168,LOS,0.0,0.6977068331498617,23.69062966767677,71.01742888096513,False,0.0,,False,0.0,1.1380219416423059
103,0,64.45623890113345,53.48634533621903,116.17643438929417,-11.003353486032651,-64.48969882225168,LOS,0.0,0.6977068331498617,25.19636179588221,82.2917331887942,False,0.0,,False,0.0,1.0406581512883883
104,0,60.17708276567978,46.88709678531609,121.74337599643104,-17.602602036935593,-64.48969882225168,LOS,0.0,0.6977068331498617,24.48508142557486,79.32526465222199,False,0.0,,False,0.0,0.820497752829314
105,0,55.87750545649426,53.02994659337792,114.57261225493153,-11.459752228873759,-64.48969882225168,LOS,0.0,0.6977068331498617,23.65371696029534,87.19377935806946,False,0.0,,False,0.0,0.6475689288581602
106,0,51.790160283047236,55.245164467380455,114.81106645379369,-9.244534354871226,-64.48969882225168,LOS,0.0,0.6977068331498617,22.054499063882176,86.09348877324257,False,0.0,,False,0.0,1.1393396458759846
107,0,52.408192796722425,55.06080433568839,113.94484400463647,-9.42889448656329,-64.48969882225168,LOS,0.0,0.6977068331498617,23.58682688745858,79.81277168978892,False,0.0,,False,0.0,0.8945300857962393
108,0,55.976117198568225,54.79376340041408,114.83330050839984,-9.695935421837607,-64.48969882225168,LOS,0.0,0.6977068331498617,25.27709743320161,77.95599395786381,False,0.0,,False,0.0,1.0321350078485034
109,0,59.69542151805963,47.38538493700629,120.09463095364579,-17.10431388524539,-64.48969882225168,LOS,0.0,0.6977068331498617,24.167918660763874,85.5010750947904,False,0.0,,False,0.0,0.629552143331709
110,0,63.98267035367781,51.49315625062229,116.58633576499498,-12.996542571629394,-64.48969882225168,LOS,0.0,0.6977068331498617,24.367198936189062,77.24202614734662,False,0.0,,False,0.0,0.7227353868554853
111,0,68.51580027982338,51.659294164327505,116.89951410297125,-12.83040465792418,-64.48969882225168,LOS,0.0,0.6977068331498617,22.172483498014753,85.23936940332936,False,0.0,,False,0.0,0.8070695173347611
112,0,73.35573192764002,51.613526747545365,116.85823620724686,-12.876172074706314,-64.48969882225168,LOS,0.0,0.6977068331498617,24.271360482809513,76.46297632785414,False,0.0,,False,0.0,0.7910545142848276
113,0,78.16442440465929,50.18222170305505,117.77095178711699,-14.307477119196637,-64.48969882225168,LOS,0.0,0.6977068331498617,25.21472408274583,70.13229197143647,False,0.0,,False,0.0,0.7020167376281391
114,0,82.74178668625869,47.78583404486072,118.77131230139742,-16.703864777390965,-64.48969882225168,LOS,0.0,0.6977068331498617,23.172363322656796,72.99950140571652,False,0.0,,False,0.0,0.5090316103228383
115,0,87.35214863414488,50.320811802720925,120.01992644494366,-14.16888701953076,-64.48969882225168,LOS,0.0,0.6977068331498617,23.868260187808147,88.02970302728323,False,0.0,,False,0.0,1.216477113238733
116,0,91.73349037282146,51.060814660807296,118.76744405479567,-13.42888416144439,-64.48969882225168,LOS,0.0,0.6977068331498617,24.524575109923536,80.62429272629944,False,0.0,,False,0.0,1.0810754106980283
117,0,96.23606615523792,46.10914679433437,122.08666306798725,-18.38055202791731,-64.48969882225168,LOS,0.0,0.6977068331498617,23.428820199027736,81.43676462321027,False,0.0,,False,0.0,0.7423540872446125
118,0,100.76977098190855,48.42493984725574,120.08166502342537,-16.064758974995943,-64.48969882225168,LOS,0.0,0.6977068331498617,24.272647197089732,88.33102071429951,False,0.0,,False,0.0,0.797426391382474
119,0,105.13577989539336,50.463151260764036,120.21466237778057,-14.026547561487648,-64.48969882225168,LOS,0.0,0.6977068331498617,24.299696601761376,77.83858384479016,False,0.0,,False,0.0,1.314654043828881
120,0,109.47015173984991,44.06402801295559,123.87536339000644,-20.425670809296097,-64.48969882225168,LOS,0.0,0.6977068331498617,24.5501276941134,83.813285854348,False,0.0,,False,0.0,0.6997924588048616
121,0,114.07018835362081,49.50065985148014,120.6866576008942,-14.98903897077155,-64.48969882225168,LOS,0.0,0.6977068331498617,25.07148623698789,78.63740133652077,False,0.0,,False,0.0,1.174253499160498
122,0,118.38099979336491,45.150663582984805,124.38614146746733,-19.339035239266877,-64.48969882225168,LOS,0.0,0.6977068331498617,24.47103758200602,80.80777864469431,False,0.0,,False,0.0,1.010905647617152
123,0,122.62268700486523,48.39710909233867,121.32206882207397,-16.092589729913016,-64.48969882225168,LOS,0.0,0.6977068331498617,23.392697952773315,87.77559808776651,False,0.0,,False,0.0,1.0542604371602216
124,0,126.63643559228802,48.73113749894863,121.62159025749023,-15.758561323303057,-64.48969882225168,LOS,0.0,0.6977068331498617,24.140404852617852,80.43133956701531,False,0.0,,False,0.0,1.219840064974292
125,0,130.55088492311415,46.69324709853408,122.50651515931702,-17.796451723717603,-64.48969882225168,LOS,0.0,0.6977068331498617,25.896924682949155,80.87341345350207,False,0.0,,False,0.0,0.9354193373312837
126,0,134.38994872994584,46.667174802402755,122.7339535732371,-17.822524019848924,-64.48969882225168,LOS,0.0,0.6977068331498617,24.61579043470487,89.76170135491584,False,0.0,,False,0.0,0.9798124540943813
127,0,138.36425285089427,40.974867933949945,127.982694845333,-23.514830888301738,-64.48969882225168,LOS,0.0,0.6977068331498617,24.040882678570068,84.09080899812757,False,0.0,,False,0.0,0.8846803797782999
128,0,141.96727761846398,37.69656222301298,126.41788184717582,-26.7931365992387,-64.48969882225168,LOS,0.0,0.6977068331498617,24.480383908771124,81.17470078736699,False,0.0,,False,0.0,0.29005110531174616
129,0,145.39155466599996,40.24137754233611,130.13165590768253,-24.248321279915572,-64.48969882225168,LOS,0.0,0.6977068331498617,24.330491966937203,87.59328757352583,False,0.0,,False,0.0,1.2255568530187841
130,0,148.6333286333796,45.4777715350243,123.0861597524243,-19.011927287227376,-64.48969882225168,LOS,0.0,0.6977068331498617,23.100300686303207,78.64585758937115,False,0.0,,False,0.0,0.8080221135977157
131,0,151.51277410932096,42.044541066983996,126.28566766670795,-22.445157755267687,-64.48969882225168,LOS,0.0,0.6977068331498617,25.120553229743543,76.99592339317819,False,0.0,,False,0.0,0.7656865019947944
132,0,154.63238003716893,46.00272773954885,123.9089934807858,-18.48697108270283,-64.48969882225168,LOS,0.0,0.6977068331498617,25.222836548911857,81.92911774336265,False,0.0,,False,0.0,1.102052387617368
133,0,157.74684748599492,42.39210028119003,123.59499144044622,-22.09759854106165,-64.48969882225168,LOS,0.0,0.6977068331498617,25.47834177462733,79.31757956409942,False,0.0,,False,0.0,0.4464155252878309
134,0,160.79709647273242,46.981315538468934,124.09795306565063,-17.508383283782745,-64.48969882225168,LOS,0.0,0.6977068331498617,25.625826657766503,77.10679824301623,False,0.0,,False,0.0,1.441972500655319
135,0,164.0519116622843,42.44918280509086,125.0478323606278,-22.040516017160826,-64.48969882225168,LOS,0.0,0.6977068331498617,24.49844333991587,82.08157961667172,False,0.0,,False,0.0,0.6320211828314586
